previous_4vHPV_doses	visit	prior_4vHPV_exposure_status	immunization_context	response_type	antigen_target	antigen_class	feature	assay_family	outcome_family	floor_severity	minimum_fraction	participants	observations	mean_log2_value	sd_log2_value	se_log2_value	ci95_lower_log2	ci95_upper_log2	geometric_mean	geometric_mean_ci95_lower	geometric_mean_ci95_upper	raw_median	raw_q1	raw_q3	raw_minimum	raw_maximum
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV45	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.05	20	20	8.476370416351614	2.0493727412428657	0.45825367606541345	7.5172344493256915	9.435506383377536	356.1572174712184	183.19476273827004	692.4213425144046	615.0	194.175	849.0999999999999	18.3	2352.3
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV52	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	13.619509891570004	1.697051206341736	0.3794721858678144	12.825265478569786	14.413754304570222	12585.805143334084	7257.542895614339	21825.91179746189	17095.85	6266.625	31365.25	243.5	32704.0
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV52	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	10.109729164064223	1.1982400376753541	0.26793461776040006	9.548935564083022	10.670522764045424	1104.922268574171	749.0590086008838	1629.8491915495963	1045.05	643.05	1845.0	223.0	7984.7
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV52	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	0.0625	20	20	8.794277092557952	2.505027423147649	0.5601411603659273	7.621888170047909	9.966666015067993	443.9572933997523	196.97765494152128	1000.6113557466613	510.25	260.175	695.75	6.199999999999989	26363.5
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV52	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.3375	20	20	5.009273057462396	4.2768705589110105	0.9563373300692538	3.007636021498873	7.0109100934259185	32.2063454382283	8.042455350749044	128.97164376422467	73.25	1.0	202.35000000000002	1.0	6773.5
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV52	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	12.264155777160397	1.6947516961141016	0.37895799974941974	11.47098756807442	13.057323986246374	4919.021949076341	2838.646664650729	8524.05381649428	5545.75	3784.45	8233.625	110.0	25897.5
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV52	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	0.2125	20	20	5.0034969854605595	3.564286455771182	0.796998680638616	3.335359575552287	6.671634395368832	32.077659702245356	10.093534657437601	101.94409460067945	24.0	8.424999999999997	88.875	1.0	25055.5
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV52	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0375	20	20	12.239052805349335	3.0028987042694797	0.6714685632292594	10.833652950731539	13.644452659967131	4834.171046810727	1824.9648361436996	12805.293147019851	11092.5	1618.0	27193.475	59.3	32685.0
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV52	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	2.042069684525192	2.967835243448105	0.6636281350369599	0.6530800347107402	3.4310593343396443	4.118359252405638	1.5725218188204706	10.78578543641275	1.0	1.0	22.1	1.0	268.8
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV52	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.2	20	20	8.177280077071874	3.6148233756548334	0.8082990794619466	6.485490660601964	9.869069493541783	289.4720162729595	89.60396452601132	935.1600528881478	860.0	149.2	1445.0	1.0	3475.5
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV52	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1875	20	20	8.833822217467214	3.0169494348070396	0.674610402090811	7.421846418537116	10.24579801639731	456.294741479364	171.47404594534115	1214.2064412948337	920.0	413.675	1537.35	1.0	3265.3
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV52	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.05	20	20	8.885881055133947	1.6902918557683502	0.37796074913123007	8.094800115580115	9.676961994687778	473.0605533933245	273.38686427146274	818.570006182108	580.5	335.475	1005.9749999999999	9.0	2042.3
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV58	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	13.232943606876498	1.3627736235521408	0.3047254460206295	12.595145918365034	13.870741295387962	9627.487348762168	6187.521502706688	14979.909582541191	10170.75	5580.0	19485.375	759.5	32163.5
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV58	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	10.992771972555094	0.8201017601635429	0.18338032841929108	10.60895253406823	11.376591411041957	2037.7650026643464	1561.7551089767514	2658.8587302937	1819.15	1247.35	3143.7250000000004	849.5	5519.5
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV58	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	9.382587856473883	1.8840405571965837	0.4212842758258142	8.500829733426489	10.264345979521277	667.4832651814111	362.246950209777	1229.9176267439366	483.3	412.75	1206.225	43.0	30481.0
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV58	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.35	20	20	5.0101405386519	4.563567014523635	1.0204446064350616	2.8743254311921427	7.145955646111657	32.22571668392601	7.332602998687254	141.62730697115177	117.25	1.0	330.3	1.0	13630.3
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV58	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	11.981264673270935	1.558569314661453	0.3485066935228268	11.25183178060537	12.710697565936501	4043.1518505711233	2438.590469324173	6703.494125976431	4548.9	2517.0	9456.25	165.3	18082.5
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV58	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	4.35395258150087	2.8586250176111765	0.6392079861560124	3.0160748907064723	5.6918302722952685	20.448917685197582	8.089636571227166	51.69060820151944	42.9	10.75	79.25	0.5	261.0
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV58	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.025	20	20	11.457136716076635	2.1695709541521797	0.4851308135493353	10.441746253783226	12.472527178370044	2811.5241348801724	1390.845307158519	5683.355237515844	2404.9	1154.95	7588.0	72.5	30506.0
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV58	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	1.6398164037574816	2.8112686233325848	0.6286187744783911	0.32410218772156596	2.9555306197933975	3.1162617203779504	1.2518851279532932	7.757171079881426	1.0	1.0	6.949999999999999	0.5	217.2
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV58	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.0375	20	20	7.526880179073153	3.2071670047807155	0.7171443437884073	6.025879817041187	9.027880541105118	184.42369017527983	65.15842457022688	521.9907897129988	430.5	30.5	1230.075	1.5	2071.3
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV58	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.0375	20	20	9.04431248277012	2.046630308383331	0.4576404494356485	8.0864600138311	10.00216495170914	527.9701233470049	271.81099659288606	1025.5377988424889	696.1	351.875	1242.55	7.5	2178.3
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV58	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.0875	20	20	8.358993830747808	1.7158121821170798	0.3836672675836039	7.555969010806233	9.162018650689383	328.32796630816193	188.17993689573692	572.8520013256293	525.6	185.875	609.7	8.0	1490.3
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	BPV	heterologous_control_antigen	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	8.942044116442553	1.2817522696600625	0.2866085205274541	8.342165588780226	9.54192264410488	491.839610170019	324.52045111567764	745.4266789675053	633.5	247.8	907.75	116.0	2777.7
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	20	20	9.209941205921654	0.8666639238405204	0.19379194473541042	8.804330004039883	9.615552407803424	592.2002157621672	447.0616564613533	784.4580059150612	686.45	416.5	772.5	96.0	1593.7
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	0.05	20	20	6.593738814382776	2.404314190447008	0.5376209969106884	5.468485135693755	7.718992493071798	96.58577450661483	44.27698666697295	210.69211207187197	162.65	93.125	214.75	1.0	490.5
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.3875	20	20	2.900362908299552	3.784305115749189	0.8461963486415397	1.1292535958403684	4.671472220758735	7.466141795589261	2.1874553904267704	25.483158905000284	1.0	1.0	71.45	1.0	689.0
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	BPV	heterologous_control_antigen	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	8.062881912465112	1.1443469030641915	0.25588374650928947	7.527311075889063	8.598452749041162	267.4048667630954	184.478781131643	387.6075195746388	304.6	144.45	407.125	73.5	906.0
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	BPV	heterologous_control_antigen	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.3875	20	20	2.7024396067252434	2.974645118708932	0.6651508694371102	1.3102628371828018	4.094616376267685	6.509016659448041	2.47986715295619	17.084503023666848	4.199999999999999	1.0	29.525	1.0	729.2
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	BPV	heterologous_control_antigen	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.025	20	20	8.12329807666146	1.635224719907369	0.36564736322009306	7.3579893500108495	8.888606803312069	278.84084155927275	164.0497232713449	473.95517268187086	221.5	133.97500000000002	423.9	82.8	10401.7
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	20	20	1.207653202558473	2.291241003932359	0.5123370637627618	0.1353194041381125	2.2799870009788332	2.3096163129495006	1.0983359519465692	4.85673577705298	1.0	1.0	3.974999999999998	1.0	200.0
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	BPV	heterologous_control_antigen	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.25	20	20	2.9465109358621797	1.8982344732481462	0.42445813194163606	2.058109855619139	3.8349120161052204	7.7088247780001184	4.164403481800416	14.269986017833379	7.899999999999998	4.35	21.0	1.0	70.0
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	BPV	heterologous_control_antigen	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.5875	20	20	1.1969953789520442	1.9679655649707115	0.440050478065329	0.27595914320745496	2.1180316146966334	2.292617028040512	1.210798793920976	4.341012613863203	1.0	1.0	7.0	1.0	46.8
1	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	BPV	heterologous_control_antigen	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.3	20	20	2.6215100426937807	1.8243458896854101	0.40793614238089093	1.767689884028062	3.4753302013594993	6.153938571096598	3.405082809302527	11.121891025195845	8.25	2.7250000000000005	12.825	1.0	45.3
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	21	21	14.989655170263243	0.020518730427415543	0.004477554064191682	14.980315156152182	14.998995184374303	32533.87778649848	32323.93363996163	32745.185521550145	32668.0	32640.5	32692.7	30643.8	32711.5
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	21	21	11.096979012607227	1.296503197036884	0.282920192341608	10.506817832889212	11.687140192325241	2190.4005712287963	1455.0145179438741	3297.4617113920167	2789.8	1184.0	3888.0	377.0	9130.5
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	21	21	12.985311597221775	2.011513166272166	0.4389481593258331	12.069681781623467	13.900941412820083	8109.018548240291	4298.69125988077	15296.791009254504	7399.2	4332.0	27463.5	122.8	32569.7
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.3	21	21	9.615381630340766	3.9340871292260533	0.8584881933442813	7.824606639115308	11.406156621566222	784.3651520442257	226.6946665779673	2713.90898175262	904.5	298.0	5643.8	1.0	27552.5
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	21	21	14.713009005675298	0.3751858196501887	0.08187225801052572	14.542226468120223	14.883791543230373	26856.971430699545	23858.677710426626	30232.057416752534	28743.0	25923.5	31252.0	10524.2	32610.3
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	0.15	21	21	11.160895611015482	1.9118536760955456	0.4172006756374963	10.290630251461053	12.03116097056991	2289.6249945481013	1252.5307016889565	4185.432427796284	3574.0	1637.5	4327.7	32.5	11458.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.025	21	21	12.06654181402525	3.2217014986913486	0.7030329040145609	10.600040874025725	13.533042754024775	4289.345505661412	1552.137738208823	11853.641860528256	12524.0	547.7	26016.5	60.5	32360.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	21	21	7.66329580148912	1.8665824074986346	0.40732167491597143	6.813637676335306	8.512953926642934	202.71314048201228	112.48880940135292	365.3040470671549	211.2	59.2	369.8	34.2	3694.5
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.05	21	21	12.019286697638181	0.706016438391443	0.1540654176577102	11.697911867916453	12.34066152735991	4151.125107863612	3322.1738764083716	5186.916850891973	4719.0	3895.3	5362.5	940.7	6958.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.15	21	21	11.40609885728764	0.4984461940318539	0.10876987685779127	11.179208869998682	11.632988844576598	2713.80032132775	2318.874248387299	3175.9860152660353	2417.0	2038.0	3751.0	1779.0	5535.5
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.075	21	21	10.471142371619237	2.8337664489468684	0.6183785359107257	9.1812273491357	11.761057394102775	1419.4756362185906	580.5302158086455	3470.8117285704348	2160.0	1856.5	3734.5	1.0	4921.5
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	0.0125	21	21	5.928143134179809	0.7124726989520019	0.15547428921604922	5.6038294498854935	6.2524568184741245	60.89041050910167	48.63184598661464	76.23897503268549	56.0103225	40.65945975	101.120969	29.8474905	121.166724
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	0.25	21	21	12.024808570727108	1.8021151593666394	0.39325376803928724	11.204495585097597	12.84512155635662	4167.04386269835	2359.8764015102297	7358.120341615999	3200.0	1600.0	12800.0	200.0	25600.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	21	21	13.76009035638194	1.4373410894486136	0.3136535400889793	13.1058205366508	14.414360176113082	13873.944099421753	8815.462438850547	21835.07969197111	19552.0	12666.5	27806.0	519.0	31786.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	21	21	10.643536289387136	1.0063040559274856	0.219593548020418	10.185472174961129	11.101600403813142	1599.645258448556	1164.4816376353265	2197.4283407964663	1700.0	1241.3	2726.3	404.5	4339.3
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	21	21	9.79118803926266	2.5851399212257355	0.5641237795747196	8.614446455336346	10.967929623188976	886.0154458985279	391.92844019416685	2002.9762830731436	730.5	260.5	3145.0	41.5	23586.5
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.475	21	21	5.071190720356872	4.637869213855711	1.012066035038054	2.9600579650482257	7.182323475665518	33.61866941116916	7.781552222633028	145.24286423089154	51.0	1.0	462.0	1.0	5370.7
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	21	21	12.695299235638247	1.1702913454843304	0.25537850837303144	12.162589001954832	13.228009469321663	6632.326134843668	4584.628127216184	9594.61677988701	8001.5	5699.0	10831.2	608.5	18784.3
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	low	0.1125	21	21	8.037258269155476	1.6817800779986716	0.3669945004617928	7.271721155844591	8.80279538246636	262.69742870648923	154.5276457141615	446.58636148933846	286.0	129.5	531.5	43.0	5395.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0375	21	21	7.807793430842338	1.9386907393491823	0.4230570029608348	6.925311986556202	8.690274875128473	224.06809540093747	121.54207242929387	413.07927677315865	265.5	109.5	558.5	8.5	2359.7
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	0.3875	21	21	4.192392052404651	2.630425878212421	0.574005985565672	2.995036548002858	5.389747556806444	18.282507546345443	7.972524069174054	41.925252188897566	32.0	7.299999999999997	59.0	1.0	327.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.0875	21	21	10.104856061187334	1.6303459981152293	0.3557706640633986	9.36273146034159	10.846980662033078	1101.1963831229339	658.3593547415524	1841.90209415201	1328.5	1042.5	2241.0	19.0	3035.3
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.0125	21	21	8.50062800480948	2.5352757402309285	0.5532425231996871	7.346584323941811	9.65467168567715	362.19630162122803	162.75796351936492	806.0199210620324	621.0	137.0	1150.5	2.5	3177.3
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.125	21	21	7.879265987512164	3.4668505564863383	0.7565288141999249	6.301174534287753	9.457357440736574	235.44821704664315	78.85741613199023	702.9885790025829	558.5	244.0	888.3	1.0	1643.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	0.0125	21	21	5.3912739470982	0.42889208009529645	0.09359192485732186	5.196044612886576	5.586503281309824	41.969633129742135	36.657706294947914	48.051290794697316	40.445874	33.789184	52.85624850000001	27.15125	68.1914625
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV18	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	high	0.35	21	21	9.548618094536632	2.1887156486113475	0.4776169111664699	8.552326676047361	10.544909513025903	748.8941939628853	375.41088622380846	1493.9431282686953	800.0	400.0	1600.0	50.0	12800.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	21	21	11.38702100107894	2.18707240952012	0.477258326998829	10.391477576056138	12.382564426101743	2678.1499069156234	1343.2178350365014	5339.779399011073	2624.0	991.0	8234.0	195.0	31749.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	21	21	8.661981529809339	1.3576886696130372	0.2962719570802683	8.043969056889987	9.27999400272869	405.05711240553416	263.92222891262645	621.6651965478309	431.5	261.0	713.5	74.2	2225.7
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	0.05	21	21	8.458720615263317	3.4512455825211257	0.7531235297040486	6.887732461024846	10.02970876950179	351.8265665857206	118.41700504295095	1045.3053842275417	368.0	194.5	894.0	1.0	24616.5
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.575	21	21	3.087640196420213	4.624042844103042	1.0090488738010037	0.9828011291665613	5.192479263673865	8.501044996736722	1.976298857834664	36.56722552363501	1.0	1.0	30.5	1.0	10156.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	21	21	10.416931974204507	1.98884892326281	0.43400241603253553	9.511618798335578	11.322245150073437	1367.1273984167665	729.9322726359082	2560.562662550031	1839.5	470.2	3917.0	98.5	9061.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.3875	21	21	2.4885593926058016	2.3167880628445623	0.5055646031978721	1.4339701101035836	3.5431486751080197	5.612172652471181	2.7018921904257494	11.657194166648956	6.5	1.0	19.700000000000003	1.0	77.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	21	21	6.692943331281335	3.070248917881636	0.6699832413594692	5.2953827795247985	8.090503883037872	103.46100720349851	39.270737302089636	272.57395065492676	104.7	36.3	354.2	1.0	15744.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	21	21	1.0573258400026393	1.682998559024586	0.36726039482056044	0.29123408077853097	1.8234175992267476	2.081070500312277	1.2236865711472027	3.53918603781835	1.0	1.0	4.799999999999997	1.0	37.5
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.125	21	21	8.447346420924422	2.756970532206957	0.6016202929810033	7.192388480632686	9.702304361216157	349.06367481140035	146.25969826586834	833.0760319999459	443.0	156.2	1708.5	7.799999999999997	3701.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1875	21	21	6.5046259943816525	4.110259608400648	0.8969321800674057	4.633658252084585	8.37559373667872	90.80035257666007	24.823906313523885	332.1275839473389	246.0	9.0	621.0	1.0	2253.0
2	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1625	21	21	6.2878735992114	3.357222045850961	0.7326059118993588	4.759684445738482	7.816062752684318	78.13373087486553	27.08992408909488	225.35610953902415	119.0	23.0	462.0	1.0	1458.8
