model_id	model_family	contrast_type	contrast_label	previous_4vHPV_doses	antigen_target	antigen_class	feature	assay_family	outcome_family	maximum_floor_severity	fit_method	estimate_log2	standard_error	ci95_lower	ci95_upper	test_statistic	p_value	ratio_effect	ratio_ci95_lower	ratio_ci95_upper	bh_family	q_value	fdr_significant_0_05	phase2B1_mean_log2_change	phase2B1_p_value	phase2B1_q_value	effect_difference	effect_direction_agreement
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	mixedlm_powell	3.476190476190473	0.47086077993521036	2.5533203057850207	4.399060646595926	7.3826290579325615	1.5519397296461514e-13	11.128524953966613	5.86983644753299	21.09838472639345	HPVVT-FJ-M03|Neutralization|within_trajectory	1.5519397296461514e-13	yes	3.4761904761904763	3.4883232463614816e-10	5.232484869542223e-10	-3.1086244689504383e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	mixedlm_powell	3.7368421052631566	0.4950229848839602	2.766614883371079	4.707069327155234	7.548825447244881	4.39201034645591e-14	13.332192102376702	6.805093024988655	26.11975260323087	HPVVT-FJ-M03|Neutralization|within_trajectory	5.270412415747092e-14	yes	3.736842105263157	6.465684301869224e-07	6.465684301869224e-07	-4.440892098500626e-16	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	0.6181995887552567	0.08928274574077714	0.4432086226624866	0.7931905548480268	6.924065603337657	4.388625127070326e-12	1.5349584341901246	1.3596248378871378	1.7329025838868783	HPVVT-FJ-M01|Phagocytic function|within_trajectory	4.388625127070326e-12	yes	0.6181995887552679	5.605930448184137e-07	5.605930448184137e-07	-1.1213252548714081e-14	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	0.9053317994925942	0.08928274574077719	0.730340833399824	1.0803227655853644	10.14005328780017	3.6689938436379155e-24	1.8729752031942435	1.6590309876066516	2.114509094758546	HPVVT-FJ-M03|Phagocytic function|within_trajectory	2.2013963061827493e-23	yes	0.9053317994925928	1.3359703367067578e-07	3.360945453429622e-07	1.4432899320127035e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	0.5662965464144842	0.0871310380814698	0.3955228498392155	0.737070242989753	6.499366458654862	8.065896397922745e-11	1.4807176286905792	1.3154193974628363	1.6667875661131082	HPVVT-FJ-M03|Phagocytic function|within_trajectory	9.679075677507294e-11	yes	0.5662965464144832	4.678148040535986e-06	5.613777648643183e-06	9.992007221626409e-16	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	mixedlm_powell	0.6044473078441176	0.09160216434476039	0.42491036482246813	0.7839842508657671	6.598613822804197	4.150197883837016e-11	1.5203961824267203	1.3424890908443623	1.7218795797318955	HPVVT-FJ-M03|Phagocytic function|within_trajectory	6.225296825755525e-11	yes	0.6044473078441164	1.680472726714811e-07	3.360945453429622e-07	1.2212453270876722e-15	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	-0.18342677287726583	0.8620669468849305	-1.8730469410341333	1.5061933952796016	-0.2127755547757358	0.8315020316033699	0.8806088370426912	0.27299625380038556	2.8405954773456523	HPVVT-FJ-M01|Fc-receptor engagement|within_trajectory	0.8730771331835383	no	-0.1834267728772605	0.922892477127598	0.922892477127598	-5.329070518200751e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	0.8734429211837522	0.8620669468849308	-0.8161772469731159	2.5630630893406203	1.0131961610869415	0.31096647378459996	1.8320297371675567	0.5679448514021685	5.909610677128169	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.3377739284212034	no	0.8734429211837551	0.2470008479871024	0.2535517980692016	-2.886579864025407e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	1.0063717069827935	0.8412911963515232	-0.6425287383768068	2.655272152342394	1.196222795801483	0.23160962734264046	2.008852595952288	0.6405891472853275	6.299652077100803	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.2702112318997472	no	1.0063717069827915	0.0037826802123993	0.0052016851713717	1.9984014443252818e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_powell	0.9214509603575751	0.8844620255520812	-0.812062755417849	2.654964676132999	1.0418208286358088	0.29749475551477345	1.8940192060760046	0.569566912628615	6.298309598830008	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.32880999293738117	no	0.9214509603575736	0.0440971978456532	0.0487390081451956	1.5543122344752192e-15	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	mixedlm_powell	2.7687396933893935	0.4504655975712306	1.8858433458754678	3.6516360409033193	6.146395436893673	7.926353252397717e-10	6.815122991610878	3.695688973959852	12.567589350198324	HPVVT-FJ-M01|Fc-receptor engagement|within_trajectory	5.548447276678401e-09	yes	2.768739693389392	2.0754136287334365e-06	1.089592155085054e-05	1.3322676295501878e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	mixedlm_powell	1.7108867972895287	0.4504655975712296	0.8279904497756051	2.5937831448034525	3.7980409747472352	0.00014584421812599294	3.273619847973248	1.7752109231166244	6.036796399511765	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.00026251959262678734	yes	1.710886797289525	0.0034418539782671	0.0049281091052461	3.774758283725532e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	mixedlm_powell	1.8169470483435024	0.4396094095305676	0.9553284383986708	2.678565658288334	4.1330940806833745	3.579121328981588e-05	3.5233481756598604	1.9390210136856045	6.402190734039401	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	7.273698184704517e-05	yes	1.8169470483435015	0.0026177275807206	0.0039265913710809	8.881784197001252e-16	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	mixedlm_powell	0.7107798963519216	0.46216795146718437	-0.19505264333241534	1.6166124360362586	1.5379255400455643	0.12406682176894147	1.636688644001563	0.8735410201924295	3.0665414164678633	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.14747565606496815	no	0.7107798963519194	0.0594379521911733	0.0645619135869641	2.220446049250313e-15	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_lbfgs	3.8067782894436615	0.6831645237312282	2.4678004274149954	5.145756151472328	5.57227162302317	2.514389864745162e-08	13.994405440334784	5.531997204375852	35.401931055489	HPVVT-FJ-M01|Fc-receptor engagement|within_trajectory	1.32005467899121e-07	yes	3.8067782894436752	3.9447905744370523e-07	2.761353402105937e-06	-1.3766765505351941e-14	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_lbfgs	2.1475669673991566	0.6831645237312305	0.8085891053704859	3.486544829427827	3.1435575074505024	0.0016690761644107403	4.430799263848148	1.7514977142303005	11.208682693111365	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.0023367066301750363	yes	2.1475669673991558	0.0126435551756408	0.0159308795213074	8.881784197001252e-16	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_lbfgs	2.6156143502166205	0.6667003085451577	1.3089057569863698	3.922322943446871	3.9232235484100673	8.737201027336926e-05	6.128841308645353	2.4775355470577893	15.161314569700307	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.00017201364522569573	yes	2.615614350216618	0.0017770794511931	0.0028706668057734	2.6645352591003757e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	mixedlm_lbfgs	1.4704491605187555	0.7009120122608069	0.0966868601560773	2.844211460881434	2.097908346264162	0.035913242589745	2.7710815347972577	1.0693149657429926	7.181132892083671	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.043510274676037214	yes	1.470449160518752	0.0688391848633738	0.0722811441065424	3.552713678800501e-15	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	3.8036306462243283	0.4108576036587911	2.998364540278666	4.608896752169991	9.257783262015923	2.0872030606218555e-20	13.963906009735567	7.990936224025548	24.401480074696394	HPVVT-FJ-M01|Antibody abundance|within_trajectory	9.740280949568659e-20	yes	3.80363064622432	6.14480432354836e-08	3.4410904211870817e-07	8.43769498715119e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	2.3867239275244465	0.4108576036587894	1.5814578215787873	3.1919900334701055	5.8091268270809024	6.279950429056865e-09	5.229684551926206	2.992721069382607	9.13870684189682	HPVVT-FJ-M03|Antibody abundance|within_trajectory	2.7763991370567194e-08	yes	2.3867239275244474	6.13807429014116e-05	0.0002577991201859	-8.881784197001252e-16	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	1.8801186087905943	0.40095596538207223	1.0942593572552441	2.6659778603259445	4.6890900026865125	2.74422677336693e-06	3.6810532217720944	2.135034462598885	6.34657334993305	HPVVT-FJ-M03|Antibody abundance|within_trajectory	8.537594406030449e-06	yes	1.8801186087905932	1.5781300590397706e-05	7.797819115255337e-05	1.1102230246251565e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	1.6779006065487536	0.4215310071435002	0.8517150141805969	2.5040861989169105	3.980491537073457	6.877291332762884e-05	3.1996200701828634	1.8046449353549618	5.672899080008406	HPVVT-FJ-M03|Antibody abundance|within_trajectory	0.0001863524103071233	yes	1.6779006065487532	0.0012289518322357	0.0031089067534575	4.440892098500626e-16	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	5.806649541396872	0.8899184925927813	4.062441346738846	7.5508577360548985	6.524922888700935	6.80365276991003e-11	55.972626465944494	16.707701247712443	187.51442026922166	HPVVT-FJ-M01|Antibody abundance|within_trajectory	2.721461107964012e-10	yes	5.806649541396817	3.7847907842184483e-07	1.5139163136873791e-06	5.5067062021407764e-14	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	4.752425889451455	0.8899184925927768	3.008217694793438	6.4966340841094725	5.340293441487283	9.279625433540967e-08	26.953970262918844	8.045698603523212	90.29874827975432	HPVVT-FJ-M03|Antibody abundance|within_trajectory	3.3890805931193096e-07	yes	4.752425889451458	0.0001207871728586	0.0004611873872784	-2.6645352591003757e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	3.4047834197197795	0.8684715218395394	1.7026105153155913	5.106956324123968	3.9204318553911714	8.839042839580434e-05	10.591121203403619	3.2548938972645574	34.462520710569386	HPVVT-FJ-M03|Antibody abundance|within_trajectory	0.0002249938177347747	yes	3.404783419719778	0.0012583670192566	0.0031089067534575	1.3322676295501878e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_powell	3.5007515923380725	0.9130371085204414	1.7112317430894184	5.290271441586727	3.8341832546225545	0.0001259821957275709	11.31960407062175	3.274402658195197	39.13185081100007	HPVVT-FJ-M03|Antibody abundance|within_trajectory	0.00029363331074332545	yes	3.500751592338076	0.0021379389475095	0.0046047915792512	-3.552713678800501e-15	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	3.750673700139008	0.3625689802884219	3.0400515568622883	4.461295843415728	10.344717568379306	4.42218269607393e-25	13.460626930724496	8.22520454796719	22.028446382275717	HPVVT-FJ-M01|Antibody abundance|within_trajectory	2.476422309801401e-24	yes	3.750673700138944	1.4376758314072433e-08	1.0063730819850702e-07	6.394884621840902e-14	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	2.5462375407868763	0.3625689802884195	1.8356153975101612	3.256859684063591	7.022767195255847	2.175164848861097e-12	5.84108970311115	3.5692362501668717	9.558999889176844	HPVVT-FJ-M03|Antibody abundance|within_trajectory	1.522615394202768e-11	yes	2.546237540786886	1.7866222267862215e-05	7.934694022552898e-05	-9.769962616701378e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	1.1678656504228941	0.35383109431234394	0.47436944896030486	1.8613618518854835	3.3006303549793796	0.0009646788822420329	2.2467905661274203	1.3893108684223932	3.6335049000022694	HPVVT-FJ-M03|Antibody abundance|within_trajectory	0.0019293577644840655	yes	1.1678656504228988	0.0009940829029446	0.0026936439950757	-4.6629367034256575e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	1.3607197046128787	0.3719879249135074	0.6316367690986143	2.089802640127143	3.6579674056066898	0.000254223366735781	2.568132617401955	1.5493217362405547	4.2568983486718475	HPVVT-FJ-M03|Antibody abundance|within_trajectory	0.0005208478733123318	yes	1.3607197046128814	0.0004586163846572	0.0013758491539716	-2.6645352591003757e-15	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	3.7676499686591556	0.31133183069818393	3.1574507932497937	4.377849144068517	12.101717836592329	1.0342397591398326e-33	13.61995440564846	8.922517298207413	20.790450924562688	HPVVT-FJ-M01|IgG subclass architecture|within_trajectory	1.4479356627957656e-32	yes	3.767649968659086	3.547410184876609e-10	4.966374258827252e-09	6.972200594645983e-14	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	2.638168749138554	0.31133183069818154	2.0279695737291967	3.2483679245479116	8.473816323959847	2.3748177854652748e-17	6.225409543497312	4.078304720113036	9.502900504990524	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	1.8134972179916646e-16	yes	2.638168749138557	1.4657265272362243e-05	4.245552699580788e-05	-2.6645352591003757e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	1.3879506354933357	0.30382875628955575	0.792457215698209	1.9834440552884625	4.568200365374853	4.9192966858276065e-06	2.617066593554194	1.7320219526075546	3.9543595534607077	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	1.0595408246397922e-05	yes	1.3879506354933322	6.14452226198851e-07	2.8674437222613044e-06	3.552713678800501e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	1.711023033419095	0.3194197186113745	1.0849718889888824	2.3370741778493076	5.356660637162572	8.477413159983402e-08	3.2739289960214175	2.121334147993396	5.052768834711266	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	2.455526570477951e-07	yes	1.7110230334190963	1.8730265711794088e-06	6.84061878169871e-06	-1.3322676295501878e-15	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	low	mixedlm_powell	0.6552732689055465	0.5934977686365871	-0.5079609825270499	1.818507520338143	1.1040871651647035	0.26955532830686413	1.5749142381679513	0.7032156180612577	3.5271612203699276	HPVVT-FJ-M01|IgG subclass architecture|within_trajectory	0.5735209319711767	no	0.6552732689055487	0.2278000149038849	0.5315333681090648	-2.220446049250313e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	low	mixedlm_powell	2.8799955427788255	0.5934977686365918	1.71676129134622	4.043229794211431	4.852580236981974	1.2186545332519144e-06	7.361478461600409	3.2869768402378767	16.48668906857431	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	2.8435272442544666e-06	yes	2.879995542778825	0.0002065973788433	0.0004820605506343	4.440892098500626e-16	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	low	mixedlm_powell	2.5349779172078435	0.5791945157072416	1.3997775263785315	3.6701783080371557	4.376729835075248	1.204731476314733e-05	5.795679905240932	2.638608898305404	12.730157010228385	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	2.4682303417179892e-05	yes	2.534977917207841	4.358683024445239e-05	0.0001144154293916	2.6645352591003757e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	low	mixedlm_powell	1.478757394504339	0.6089158626319865	0.28530423413050654	2.6722105548781716	2.428508576065891	0.015161066543903572	2.787085757958878	1.2186672279427175	6.374050966587849	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	0.019898899838873437	yes	1.4787573945043366	0.0741882841192736	0.0903161719712897	2.4424906541753444e-15	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	3.758988151268617	0.5379220739516555	2.704680259834281	4.813296042702953	6.987978990440998	2.7887413644998174e-12	13.538426355206516	6.519133683099914	28.11554373405557	HPVVT-FJ-M01|IgG subclass architecture|within_trajectory	1.9521189551498723e-11	yes	3.758988151268616	3.787666016131335e-05	0.0002651366211291	1.3322676295501878e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	3.9800401241197276	0.537922073951655	2.9257322326853923	5.0343480155540625	7.398915785109477	1.3730088747837288e-13	15.78016214240518	7.598592616915892	32.77100507878877	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	7.208296592614576e-13	yes	3.9800401241197223	8.279127574075699e-07	3.6602458748545193e-06	5.329070518200751e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	3.5593891441554457	0.5249581912100466	2.530489995994463	4.588288292316428	6.780328802853675	1.1990268285623221e-11	11.789160997307073	5.777678775903992	24.055390133502264	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	5.300960715749214e-11	yes	3.559389144155444	1.540403545735139e-08	1.4377099760194633e-07	1.7763568394002505e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	2.2536630854375184	0.5518964029831476	1.171966012393345	3.3353601584816914	4.083489352813077	4.4364462871978326e-05	4.768921666417836	2.253185374896031	10.093538735790384	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	8.10133669836126e-05	yes	2.253663085437517	0.0004023047225512	0.0008242340657147	1.3322676295501878e-15	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_powell	-0.24620053578366763	0.6467439773984647	-1.5137954387028452	1.02139436713551	-0.3806769670651008	0.7034429619154197	0.8431139085859501	0.35018873034225706	2.0298798940683707	HPVVT-FJ-M01|IgG subclass architecture|within_trajectory	0.894369027124296	no	-0.2462005357836608	0.6270372310194168	0.7980473849338032	-6.827871601444713e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_powell	2.012406578761567	0.6467439773984681	0.7448116758423828	3.2800014816807512	3.111596936482479	0.0018607837058608214	4.034546670972342	1.6757555080356579	9.71356905121248	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	0.0027485165341082874	yes	2.0124065787615644	0.007099382138689	0.0108426927209069	2.6645352591003757e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_powell	1.8101030181419646	0.6311574947221896	0.5730570599139437	3.0471489763699857	2.8679102019357305	0.0041319278931481	3.5066732764123776	1.4876726000886766	8.265768601755346	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	0.00578469905040734	yes	1.8101030181419635	0.0126243964990341	0.0179737170494724	1.1102230246251565e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_powell	1.9345140694584289	0.6635453201522785	0.6339891398498632	3.2350389990669948	2.9154211637186633	0.0035520883624513343	3.8224935559492152	1.551850026671536	9.415508415212301	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	0.005057210549930713	yes	1.9345140694584284	0.027477089494661	0.0366361193262146	4.440892098500626e-16	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0	HPV18	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	1.2226119047871447	0.212291340675188	0.8065285228340531	1.6386952867402362	5.7591228210187655	8.455216551083864e-09	2.3336883404521047	1.7489978585381925	3.113841016886055	HPVVT-FJ-M01|Antibody abundance|within_trajectory	2.9593257928793522e-08	yes	1.2226119047871562	0.0001700362062065	0.0004761013773782	-1.1546319456101628e-14	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1	HPV18	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.8213861852978142	0.21229134067518912	0.4053028033447204	1.237469567250908	3.8691459702756075	0.0001092172433428549	1.7671030635500533	1.3243668489883125	2.357846120652588	HPVVT-FJ-M03|Antibody abundance|within_trajectory	0.0002658042594715552	yes	0.8213861852978122	9.282584403079524e-05	0.0003713033761231	1.9984014443252818e-15	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2	HPV18	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.6485369508997584	0.207175134851259	0.2424811480990618	1.054592753700455	3.1303802522700144	0.001745801598703528	1.5675776958156697	1.1830254810859753	2.0771317876966187	HPVVT-FJ-M03|Antibody abundance|within_trajectory	0.003410403123048752	yes	0.6485369508997606	0.0018396959321363	0.0040666962710381	-2.220446049250313e-15	yes
