antigen_target	antigen_class	feature	assay_family	previous_4vHPV_doses	participant_feature_records	paired_participants	visit1_observed	visit2_observed	median_log2_change	mean_log2_change	sd_log2_change	median_raw_change	positive_log2_change_fraction	paired_fraction
HPV18	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	0	20	20	20	20	2.9809659795832406	3.4438669968118396	2.1756163551928247	550.0	0.9	1.0
HPV18	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	1	20	20	20	20	6.420662048472722	5.862290080299422	2.001544678908467	25450.0	1.0	1.0
HPV18	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	2	21	21	21	21	4.978336455982792	5.119323444022082	1.6311849339028328	25500.0	1.0	1.0
HPV18	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	3	19	19	19	19	4.957014075034355	5.0790895504826565	1.0311038376080734	25200.0	1.0	1.0
HPV31	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	0	20	20	20	20	-0.09607780698566293	-1.015850012255596	6.604089362532046	-0.6500000000000004	0.4	1.0
HPV31	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	1	20	20	20	20	4.8162249999218325	3.6644236515712336	4.786355377231403	1717.25	0.85	1.0
HPV31	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	2	21	21	21	21	1.9211363207663688	2.3187140970561595	2.9987932147257164	1531.4999999999998	0.8095238095238095	1.0
HPV31	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	3	19	19	19	19	2.21268657038358	2.3315650375998804	3.531796986451954	1801.1999999999998	0.9473684210526315	1.0
HPV31	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	0	20	20	20	20	1.1965627144917603	2.2628603165050682	3.0144257163796784	21.25	0.6	1.0
HPV31	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	1	20	20	20	20	4.565747326442617	4.928058663645063	3.5295230526357844	1931.8	0.95	1.0
HPV31	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	2	21	21	21	21	2.5656834382262748	3.229091037628818	3.171358985434485	1190.5	0.9047619047619048	1.0
HPV31	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	3	19	19	19	19	1.8604868109395767	2.6693873550328697	2.488813905566295	914.5	0.8947368421052632	1.0
HPV31	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	0	20	20	20	20	0.5236528573891783	1.9307014745017326	2.6577864577575827	4.0	0.8	1.0
HPV31	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	1	20	20	20	20	5.7946853587905345	5.270623537281191	3.296241378671402	1265.65	1.0	1.0
HPV31	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	2	21	21	21	21	3.295932886354418	4.016166217221873	2.9856063183217283	1272.5	1.0	1.0
HPV31	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	3	19	19	19	19	2.4362628496555327	3.473325621476938	2.6572608022000446	1067.5	1.0	1.0
HPV31	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	0	20	20	20	20	1.2942167792611396	2.3863474060989067	2.7697038238424976	141.65	0.95	1.0
HPV31	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	1	20	20	20	20	3.6917586684444923	3.510395486579113	2.338725195154395	1821.9	1.0	1.0
HPV31	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	2	21	21	21	21	2.3564957522990557	3.1723142323360767	2.519327689232771	2194.0	1.0	1.0
HPV31	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	3	19	19	19	19	3.4749489682633676	3.3439309180467327	2.346842321389389	5725.0	0.9473684210526315	1.0
HPV31	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	0	20	20	20	20	0.6043784580814544	3.2349397361503867	4.669811243933535	25.799999999999997	0.65	1.0
HPV31	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	1	20	20	20	20	3.978425831512262	3.9332773137505024	4.190628907498213	99.5	0.7	1.0
HPV31	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	2	21	21	21	21	3.7369655941662066	4.684542478648761	4.948265256759715	364.0	0.7142857142857143	1.0
HPV31	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	3	19	19	19	19	3.9696263509564815	4.363038715795514	4.368615840393738	577.8	0.8421052631578947	1.0
HPV31	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	0	20	20	20	20	0.8218389809474655	1.9073443733330335	2.611017190498958	153.65	0.85	1.0
HPV31	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	1	20	20	20	20	5.511822083499971	4.966818824051706	2.1162117050065663	29473.6	1.0	1.0
HPV31	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	2	21	21	21	21	3.0329743374299216	3.05484142999958	1.8473455729368833	20501.5	1.0	1.0
HPV31	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	3	19	19	19	19	3.086476590559519	3.272936205158093	1.8064572138958825	21469.2	0.9473684210526315	1.0
HPV31	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	0	20	20	20	20	0.7246149557215085	1.924487708193388	2.4947246928511486	80.35	0.95	1.0
HPV31	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	1	20	20	20	20	4.941738033598551	4.625728144619229	2.457739172964711	9992.5	1.0	1.0
HPV31	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	2	21	21	21	21	2.386391440597505	2.697192799175454	1.6854516900696945	8474.5	1.0	1.0
HPV31	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	3	19	19	19	19	3.0369688766198077	3.176310810075825	1.3751185944920132	10396.5	1.0	1.0
HPV31	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	0	20	20	20	20	0.0	-0.20557775306537884	2.327889006480611	0.0	0.35	1.0
HPV31	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	1	20	20	20	20	3.3618951027092367	3.2793626950628996	3.098773141750486	31.5	0.85	1.0
HPV31	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	2	21	21	21	21	3.3692338096657193	3.5717985014968083	2.4007416323556763	85.5	0.9047619047619048	1.0
HPV31	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	3	19	19	19	19	1.462256501350737	1.6754354429924216	3.579893490820759	24.700000000000003	0.7368421052631579	1.0
HPV31	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	0	20	20	20	20	0.792481250360578	1.630003598492206	4.360698132137753	5.9	0.5	1.0
HPV31	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	1	20	20	20	20	8.126224208964528	7.399053892715142	4.174849545815867	18924.5	1.0	1.0
HPV31	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	2	21	21	21	21	6.0081461695319955	5.812161100336853	3.4645524745998553	11772.8	0.9523809523809523	1.0
HPV31	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	3	19	19	19	19	5.5496691707264905	4.745881594278507	3.017018983240351	4252.0	0.9473684210526315	1.0
HPV31	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	0	20	20	20	20	0.0	-0.006500720787815784	0.4191840660853831	0.0	0.1	1.0
HPV31	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	1	20	20	20	20	1.035194663945699	1.8548006646709723	1.86690888029479	6.0	0.75	1.0
HPV31	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	2	21	21	21	21	1.28688114778816	1.6870443714525185	2.4277093951068176	3.5	0.6190476190476191	1.0
HPV31	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	3	19	19	19	19	2.1296805813733926	1.7976908249472152	1.76323996812673	7.5	0.6842105263157895	1.0
HPV31	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	0	20	20	20	20	1.121547510459151	1.4998275764509124	1.398775620790037	597.85	0.9	1.0
HPV31	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	1	20	20	20	20	1.7287112210797195	1.6859610817723998	1.6048170200298342	759.9	0.9	1.0
HPV31	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	2	21	21	21	21	0.6810730428160818	0.875894388122848	1.364491139638156	376.0	0.7142857142857143	1.0
HPV31	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	3	19	19	19	19	1.2354862050931033	1.302754977467659	1.662049385771792	471.20000000000005	0.7368421052631579	1.0
HPV33	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	0	20	20	20	20	-0.12576938349798228	-0.5707488066023685	3.6492629079810905	-0.5999999999999996	0.45	1.0
HPV33	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	1	20	20	20	20	2.6466768482586334	2.8452491137951768	3.8601542821552806	31.775	0.75	1.0
HPV33	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	2	21	21	21	21	1.8855882098797148	2.429141809706615	3.831629424424241	38.0	0.6666666666666666	1.0
HPV33	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	3	19	19	19	19	3.5082535856585517	3.4242346105729218	2.6979919464589477	163.8	0.9473684210526315	1.0
HPV33	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	0	20	20	20	20	0.8269775502408971	0.9264755062939912	1.5092104446511918	24.6	0.7	1.0
HPV33	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	1	20	20	20	20	1.5080059464787863	1.389645367987595	1.468412052679689	136.15	0.85	1.0
HPV33	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	2	21	21	21	21	2.117431427052824	1.986459562526978	1.488584079819145	160.0	0.9047619047619048	1.0
HPV33	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	3	19	19	19	19	1.480343467653923	1.1833285580664963	1.9556215176955762	137.0	0.7894736842105263	1.0
HPV33	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	0	20	20	20	20	0.0	0.5852628911315415	2.0427892814177384	0.0	0.4	1.0
HPV33	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	1	20	20	20	20	3.5366244910153197	3.3415803828937705	2.184182435386105	50.5	1.0	1.0
HPV33	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	2	21	21	21	21	2.131244533278253	2.6631700987574085	2.074483938913368	78.0	0.9047619047619048	1.0
HPV33	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	3	19	19	19	19	2.8738323070292235	3.2739811546578226	2.502790825087952	99.7	0.8947368421052632	1.0
HPV33	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	0	20	20	20	20	0.72090903937077	1.296856589642374	2.133231590534047	126.75	0.7	1.0
HPV33	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	1	20	20	20	20	1.5657726536567096	1.4719022975388172	2.163624104644824	297.75	0.85	1.0
HPV33	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	2	21	21	21	21	1.051064960171935	1.292916421265711	2.8548384066789727	103.0	0.7142857142857143	1.0
HPV33	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	3	19	19	19	19	0.6682613230172567	0.8583221565512804	1.4822322947820625	194.5	0.7368421052631579	1.0
HPV33	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	0	20	20	20	20	2.1807282295370003	2.4266319643553778	2.8543964510993187	35.5	0.6	1.0
HPV33	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	1	20	20	20	20	0.0	1.193251317356371	2.805533884410093	0.0	0.45	1.0
HPV33	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	2	21	21	21	21	0.0	1.1155146872940673	2.585280478287541	0.0	0.38095238095238093	1.0
HPV33	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	3	19	19	19	19	0.8293563459695328	1.6107740024848873	3.0431209913063535	17.0	0.5263157894736842	1.0
HPV33	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	0	20	20	20	20	0.2988390734537649	0.4035713248764058	1.0290280550034863	108.25	0.65	1.0
HPV33	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	1	20	20	20	20	1.9156938552930312	2.0781801443763266	1.5305918054611882	1134.75	0.95	1.0
HPV33	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	2	21	21	21	21	1.509518633681152	1.5625133835074845	1.169892568580583	955.2	0.9523809523809523	1.0
HPV33	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	3	19	19	19	19	1.9686981925546565	1.4735836795777	1.3266760880847628	1679.8000000000002	0.8421052631578947	1.0
HPV33	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	0	20	20	20	20	0.2304638602446274	0.35889499449473095	0.6179893625528091	52.74999999999998	0.75	1.0
HPV33	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	1	20	20	20	20	2.0400168017724076	1.9756139023234707	1.1627333103329782	556.25	1.0	1.0
HPV33	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	2	21	21	21	21	1.4750449597663575	1.332946681847662	1.101696368433867	365.0	0.8571428571428571	1.0
HPV33	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	3	19	19	19	19	1.371658376133448	1.6563317961645065	1.0385076008963663	726.3	0.9473684210526315	1.0
HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	0	20	20	20	20	0.0	0.30634565495139404	2.0497473054006607	0.0	0.45	1.0
HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	1	20	20	20	20	1.1469060932765844	1.517781022312434	2.4288881167152794	15.5	0.6	1.0
HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	2	21	21	21	21	0.24616058726939727	0.7193053987945736	2.0760157944210933	4.0	0.5238095238095238	1.0
HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	3	19	19	19	19	-0.05910820024880259	-0.235389216323297	3.451954145406782	-3.200000000000003	0.3157894736842105	1.0
HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	0	20	20	20	20	0.7333272278144376	0.51349551263508	1.911812750830831	76.25	0.6	1.0
HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	1	20	20	20	20	2.347053734658688	2.579161858076641	2.8994511881358114	524.75	0.85	1.0
HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	2	21	21	21	21	1.9057143256363949	2.40847042590216	2.3022599484474635	384.2	0.9047619047619048	1.0
HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	3	19	19	19	19	0.7852611512069867	0.2418582389967245	1.9214684820025916	140.5	0.5789473684210527	1.0
HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	0	20	20	20	20	0.0	-0.12984802497643708	1.1844656553540367	0.0	0.15	1.0
HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	1	20	20	20	20	0.0	-0.01695242263521348	1.4563293539360476	0.0	0.3	1.0
HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	2	21	21	21	21	0.0	0.41177314387596387	2.5435767481239115	0.0	0.47619047619047616	1.0
HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	3	19	19	19	19	0.0	0.22372926695060785	2.597240099631223	0.0	0.3684210526315789	1.0
HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	0	20	20	20	20	0.25349048072833646	0.21255695119189913	0.4411262922992436	357.9000000000001	0.7	1.0
HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	1	20	20	20	20	0.1718988206354597	0.21205778630266608	0.5328463879144936	459.0	0.7	1.0
HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	2	21	21	21	21	-0.06755180527974503	0.0302755488124763	0.4400171974320297	-61.0	0.42857142857142855	1.0
HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	3	19	19	19	19	0.03873101898103393	0.08177312395236454	0.372854400307489	58.69999999999982	0.5789473684210527	1.0
HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	0	20	20	20	20	-0.3424956595262141	-2.0475799499402014	5.3360752064215236	-0.5	0.2	1.0
HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	1	20	20	20	20	3.7626813772469445	2.715891964949964	5.2109947985565315	790.75	0.75	1.0
HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	2	21	21	21	21	4.33726699350693	3.261374235536881	3.4691655462806357	1096.5	0.8571428571428571	1.0
HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	3	19	19	19	19	4.201947456441157	3.506400283739765	3.5315372166340593	1521.8000000000002	0.9473684210526315	1.0
HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	0	20	20	20	20	0.29123889588684015	0.9382088154456107	1.7653083703653627	10.299999999999997	0.65	1.0
HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	1	20	20	20	20	3.91823456489207	4.6133658288515385	2.6680522889153178	717.5	1.0	1.0
HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	2	21	21	21	21	3.1505198071514133	4.516573150909922	2.9044203050623145	696.5	0.9523809523809523	1.0
HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	3	19	19	19	19	3.393390457443987	3.387829433947431	2.060906242049103	675.2	0.8947368421052632	1.0
HPV45	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	0	20	20	20	20	1.1669503682767193	1.214522298286757	1.9332991372422113	5.0	0.75	1.0
HPV45	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	1	20	20	20	20	5.9777929900238975	5.726849614295878	3.181875386573442	602.5	0.95	1.0
HPV45	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	2	21	21	21	21	5.475409193401062	5.559753186311492	2.4126377880589054	867.0	1.0	1.0
HPV45	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	3	19	19	19	19	3.778708801267296	4.214507554555057	2.804455617837594	581.0	0.9473684210526315	1.0
HPV45	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	0	20	20	20	20	1.025381283709137	1.3055424670538311	1.5935671039892636	244.5000000000009	0.9	1.0
HPV45	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	1	20	20	20	20	1.2514857916436144	1.596205114743769	2.0353087175796967	378.0	0.85	1.0
HPV45	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	2	21	21	21	21	1.4450517432429812	2.6997354811426697	3.5005228455148125	947.5	0.9047619047619048	1.0
HPV45	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	3	19	19	19	19	0.5744760487168339	1.0111276566991017	1.530165748988122	325.5	0.7894736842105263	1.0
HPV45	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	0	20	20	20	20	-0.16742316090736864	-1.3031523948769026	5.575629655557039	-20.75	0.3	1.0
HPV45	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	1	20	20	20	20	0.0	0.8679465335427853	5.958775422368883	0.0	0.3	1.0
HPV45	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	2	21	21	21	21	0.0	-0.30528382981337865	3.5433372805532253	0.0	0.38095238095238093	1.0
HPV45	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	3	19	19	19	19	0.0	-0.039466738697075156	6.121225514699384	0.0	0.42105263157894735	1.0
HPV45	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	0	20	20	20	20	0.42457299761442746	1.096243338646238	2.157754671955679	79.5	0.65	1.0
HPV45	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	1	20	20	20	20	4.7195685165160715	4.384719453635098	1.6252604954607186	11711.1	1.0	1.0
HPV45	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	2	21	21	21	21	4.010277675282792	3.613273440013862	1.6241423047233	16914.2	1.0	1.0
HPV45	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	3	19	19	19	19	3.203341784480056	3.6882759591262397	1.457554380054434	14639.3	1.0	1.0
HPV45	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	0	20	20	20	20	0.7892880086128824	1.1259443301437249	1.6959529580224162	98.9	0.8	1.0
HPV45	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	1	20	20	20	20	4.303662399228465	4.209058124167364	1.583850098454582	4898.6	1.0	1.0
HPV45	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	2	21	21	21	21	4.200033056544623	3.8367630958761314	1.786629183024417	8691.5	1.0	1.0
HPV45	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	3	19	19	19	19	3.56101487678506	3.579553899971151	1.430994520124663	5665.5	1.0	1.0
HPV45	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	0	20	20	20	20	0.0	-0.4037875672047937	2.647587063354596	0.0	0.25	1.0
HPV45	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	1	20	20	20	20	0.0	1.8587815743834273	2.8494871408061595	0.0	0.4	1.0
HPV45	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	2	21	21	21	21	1.9810095471738656	2.542503280791142	2.686869925271198	29.0	0.6666666666666666	1.0
HPV45	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	3	19	19	19	19	0.0	0.964963390350674	2.9887892249261654	0.0	0.47368421052631576	1.0
HPV45	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	0	20	20	20	20	0.9470251971563264	0.4609851624461346	2.8477641991404203	25.15	0.65	1.0
HPV45	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	1	20	20	20	20	3.456287357068601	3.168696216988593	2.7905889535222625	314.5	0.85	1.0
HPV45	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	2	21	21	21	21	2.988153757151891	2.438421376338008	2.8733499226531736	309.3	0.8571428571428571	1.0
HPV45	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	3	19	19	19	19	0.9443290747081825	1.207177922630659	2.567716829170735	81.80000000000001	0.7368421052631579	1.0
HPV45	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	0	20	20	20	20	0.0	0.1928000045563144	1.3248937131208756	0.0	0.2	1.0
HPV45	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	1	20	20	20	20	0.0	0.30516651403770173	1.8918380085753934	0.0	0.45	1.0
HPV45	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	2	21	21	21	21	0.8542583665512398	1.5917832527567375	2.4641846056632066	4.5	0.6190476190476191	1.0
HPV45	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	3	19	19	19	19	1.2223924213364512	1.098626367702152	2.3995247991068025	1.2000000000000028	0.5263157894736842	1.0
HPV45	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	0	20	20	20	20	0.4512912237246818	0.48288192502113	0.9543393366705343	299.75	0.7	1.0
HPV45	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	1	20	20	20	20	0.04539198353445073	0.3905743619700922	1.1023193323410905	14.0	0.55	1.0
HPV45	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	2	21	21	21	21	0.2502416830429155	0.653872728923669	1.2279498771815156	242.79999999999995	0.5238095238095238	1.0
HPV45	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	3	19	19	19	19	0.008802230960849755	0.5807866414710383	1.5049716504437756	12.700000000000045	0.5263157894736842	1.0
HPV52	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	0	20	20	20	20	0.0	-1.1606170637570565	5.084004877607579	0.0	0.2	1.0
HPV52	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	1	20	20	20	20	5.750103500855059	4.731382467590523	4.6975403333909185	858.35	0.8	1.0
HPV52	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	2	21	21	21	21	2.957002415162978	2.637813820456895	4.021435944304514	1036.5	0.8095238095238095	1.0
HPV52	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	3	19	19	19	19	3.741946543768049	3.6567662106412335	3.66996931822641	854.3	0.8947368421052632	1.0
HPV52	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	0	20	20	20	20	0.0	0.7253340709993171	3.8393876024754783	0.0	0.45	1.0
HPV52	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	1	20	20	20	20	4.682054256244442	4.856197584743722	4.655599373878963	915.6	0.95	1.0
HPV52	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	2	21	21	21	21	3.1497285626287503	3.695078847286006	2.7558740400542714	646.5	0.9047619047619048	1.0
HPV52	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	3	19	19	19	19	4.041476635976159	3.8112177459692402	2.2169750660046166	520.5	0.8947368421052632	1.0
HPV52	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	0	20	20	20	20	0.11706085695927748	0.3589260928025908	2.504420676064223	1.25	0.55	1.0
HPV52	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	1	20	20	20	20	6.108194144351477	5.458500858391618	3.2062003880125918	535.5	0.95	1.0
HPV52	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	2	21	21	21	21	3.5781153353248802	4.603499228089158	3.169279763686092	556.0	1.0	1.0
HPV52	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	3	19	19	19	19	3.971215071471919	3.9930557609191877	2.2650135300092322	485.0	0.9473684210526315	1.0
HPV52	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	0	20	20	20	20	0.704218042195587	1.0695173806848624	1.5569147534328933	180.45	0.8	1.0
HPV52	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	1	20	20	20	20	1.4996777213752872	1.9379711614664523	3.4040515129315763	253.25	0.85	1.0
HPV52	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	2	21	21	21	21	1.0845314966088928	1.2126882746458971	2.445665006993667	34.5	0.6190476190476191	1.0
HPV52	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	3	19	19	19	19	0.0	0.21102247885469294	1.4607989782134905	0.0	0.47368421052631576	1.0
HPV52	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	0	20	20	20	20	3.484694568940226	3.4229754987721632	3.0433483491653637	48.650000000000006	0.7	1.0
HPV52	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	1	20	20	20	20	0.007926975600418551	1.1041137586453835	2.592231401596573	0.25	0.5	1.0
HPV52	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	2	21	21	21	21	0.0	0.3845669448520796	3.0258360018162054	0.0	0.3333333333333333	1.0
HPV52	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	3	19	19	19	19	0.0	-1.2525008512018454	3.7861664864162594	0.0	0.2631578947368421	1.0
