previous_4vHPV_doses	prior_4vHPV_exposure_status	response_transition	trajectory	antigen_target	antigen_class	feature	assay_family	outcome_family	paired_floor_severity	v1_floor_fraction	v2_floor_fraction	participants	paired_observations	mean_log2_change	sd_log2_change	se_log2_change	ci95_lower_log2_change	ci95_upper_log2_change	geometric_mean_ratio	geometric_mean_ratio_ci95_lower	geometric_mean_ratio_ci95_upper	median_log2_change	q1_log2_change	q3_log2_change	positive_change_fraction	negative_change_fraction	no_change_fraction	v1_geometric_mean	v2_geometric_mean
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.15	0.0125	21	21	0.14025377040338438	0.2812175130975903	0.06136669240556871	0.012245093165762055	0.2682624476410067	1.1020989582984912	1.0085237740454558	1.2043564516188339	0.15102454898200257	-0.02053003825727373	0.24196494795953427	0.6666666666666666	0.3333333333333333	0.0	2713.80032132775	2990.8765071654257
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.075	0.0125	21	21	1.267304236298509	2.6909746455288452	0.5872188098258521	0.04238726345483301	2.492221209142185	2.4071136118802214	1.0298164805623973	5.626435437637155	0.4276341767898	0.12648104553790063	0.957475383353442	0.9523809523809523	0.047619047619047616	0.0	1419.4756362185906	3416.839125674111
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	0.0125	0.0125	21	21	1.0534544515500721	0.7706928092032289	0.16817895884437883	0.7026392908014725	1.4042696122986718	2.0754935543980197	1.6274794094382021	2.646837477246311	0.8668960557378487	0.48484969977729	1.6868351428258563	1.0	0.0	0.0	60.89041050910167	126.37765453628992
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	0.25	0.05	21	21	3.4761904761904763	1.4006801069140529	0.30565345782630887	2.838608535634386	4.113772416746566	11.128524953966638	7.153297957711897	17.31286301551903	3.0	2.9999999999999982	4.999999999999998	1.0	0.0	0.0	4167.04386269835	46373.05161031211
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	21	21	1.1678656504228988	1.3893438146851271	0.30317967605301405	0.535443928222414	1.8002873726233837	2.2467905661274274	1.4493880736644495	3.482895947443745	0.7057200461274906	0.189178862596723	1.2532439580390733	1.0	0.0	0.0	13873.944099421753	31171.84671756008
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	21	21	0.6485369508997606	0.8283521689192742	0.1807612626739724	0.2714755642802357	1.0255983375192854	1.5675776958156722	1.2070417386082934	2.03580353008506	0.6240522302011993	0.16211330159937276	0.8129422455609028	0.7619047619047619	0.23809523809523808	0.0	1599.645258448556	2507.568228361256
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	21	21	1.8801186087905934	1.5253144531795744	0.3328509019193131	1.1858037939974402	2.5744334235837467	3.681053221772092	2.2749010489879105	5.956370202364222	1.9899590575706618	0.6526425413545667	3.2749216944339157	0.8571428571428571	0.14285714285714285	0.0	886.0154458985279	3261.470011664611
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.475	0.125	21	21	3.404783419719778	4.159581918714264	0.9076951905656079	1.5113644309409224	5.298202408498634	10.591121203403608	2.8507952604340754	39.34756378404589	1.9856267020982106	0.0	6.685394307289361	0.7142857142857143	0.14285714285714285	0.14285714285714285	33.61866941116916	356.05940243085
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	21	21	1.3879506354933322	0.8878860679289203	0.19375262451338002	0.9837897429465988	1.7921115280400657	2.6170665935541875	1.9776535903360335	3.4632139766871726	1.1575885844943201	0.8315834576818268	2.076194029735383	1.0	0.0	0.0	6632.326134843668	17357.239165055715
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	low	0.1125	0.0875	21	21	2.534977917207841	2.2344740913957857	0.4876022220113744	1.5178575052865126	3.5520983291291692	5.795679905240921	2.863654625813529	11.729733488538598	2.771884296006343	1.1336207040714097	4.310194680313536	0.8095238095238095	0.19047619047619047	0.0	262.69742870648923	1522.5102087126581
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0375	0.0125	21	21	3.559389144155444	1.7948129852181827	0.39166030300247523	2.7424000683472185	4.376378219963669	11.789160997307059	6.691826627366697	20.769264471383615	3.6407454954273515	2.6254285824546297	4.612215669259692	1.0	0.0	0.0	224.06809540093747	2641.5748510416097
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	0.3875	0.0125	21	21	1.8101030181419633	3.0274899529405936	0.6606524702413602	0.43200611387260524	3.1881999224113216	3.506673276412374	1.3491082515968251	9.11473000995292	1.340158831964449	-0.03443349706387355	2.584962500721156	0.7142857142857143	0.2857142857142857	0.0	18.282507546345443	64.11078063857713
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.0875	0.05	21	21	1.0063717069827915	1.407939401983646	0.30723756588099604	0.3654853749281045	1.6472580390374785	2.008852595952285	1.2883149924877768	3.1323773889113706	0.7738751095400858	0.3367939556103341	1.248055910436035	0.8571428571428571	0.14285714285714285	0.0	1101.1963831229339	2212.141212889773
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.0125	0.0125	21	21	1.8169470483435017	2.423590613456589	0.5288708304642514	0.7137418276699461	2.9201522690170574	3.5233481756598586	1.6400523064381878	7.569260027984069	1.0668788523315929	0.5218425918796363	1.987833184113132	0.9047619047619048	0.09523809523809523	0.0	362.19630162122803	1276.1436785479007
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.125	0.025	21	21	2.615614350216618	3.3270006027978285	0.726011052356417	1.1011818326901284	4.130046867743108	6.128841308645342	2.1453036038338724	17.509268021285777	1.2565167927790757	0.8360520692010844	2.418543891254565	1.0	0.0	0.0	235.44821704664315	1443.0247586823596
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	0.0125	0.0125	21	21	0.5662965464144832	0.4185414596030671	0.09133323429087414	0.3757787581631531	0.7568143346658134	1.4807176286905783	1.297539769863151	1.6897552944726235	0.5139229352759838	0.20852714158086716	0.9346173014199959	0.9047619047619048	0.09523809523809523	0.0	41.969633129742135	62.14517564488533
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	high	0.35	0.025	21	21	5.238095238095238	1.7292993351285921	0.3773640524982657	4.450927618271749	6.025262857918727	37.74190236471566	21.87070192438208	65.1305659522391	5.0	4.0	6.0	1.0	0.0	0.0	748.8941939628853	28264.691550049632
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	21	21	3.0819092706659355	1.8738503387828982	0.40890766754720365	2.228942822855738	3.9348757184761327	8.467342641390198	4.687903339204547	15.29380753376844	3.043194040231258	1.8031687986290876	4.10734121270753	1.0	0.0	0.0	2678.1499069156234	22676.812906861876
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	21	21	0.9385875945928613	1.4850241620733826	0.324058839597126	0.2626127004298736	1.614562488755849	1.9166509093536865	1.1996492865658464	3.0621872154338825	0.7686396444440025	-0.2887483017815269	1.8021144693617241	0.7142857142857143	0.2857142857142857	0.0	405.05711240553416	776.3530828322467
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	0.05	0.0125	21	21	3.2295791434205006	2.647036681353123	0.5776307599821614	2.024662492081326	4.434495794759675	9.379942919487403	4.068966752141893	21.623015013953527	2.3566066350861554	1.526585491486042	4.285402218862247	1.0	0.0	0.0	351.8265665857206	3300.1131121332955
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.575	0.2125	21	21	4.901327733755285	5.2120611081214205	1.137364978795325	2.528825961787954	7.273829505722617	29.88454627074185	5.771018523850643	154.7536370082919	4.285402218862249	0.0	9.125413470483315	0.7142857142857143	0.09523809523809523	0.19047619047619047	8.501044996736722	254.04987255463706
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	21	21	2.7062367657947872	1.6980324784555028	0.370541065000753	1.9333016484922623	3.479171883097312	6.526170891859375	3.819282534651187	11.151546428769874	2.38870574198101	1.4739916907736603	3.602703426358646	1.0	0.0	0.0	1367.1273984167665	8922.107033010943
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.3875	0.1875	21	21	3.794207910188667	2.5349356804417873	0.5531683160699467	2.6403190226811635	4.948096797696171	13.873000142988019	6.234695160957995	30.869213008607307	3.72298228679218	1.9638352297742863	4.721399336776738	0.9047619047619048	0.047619047619047616	0.047619047619047616	5.612172652471181	77.85767201020612
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0375	21	21	5.8215405651358685	3.5387328059398633	0.7722148070210905	4.210728704252432	7.432352426019305	56.55334936777773	18.516361181921276	172.7273136061212	6.009436755608091	4.47195353889197	7.95912342289468	0.9523809523809523	0.047619047619047616	0.0	103.46100720349851	5851.066486321627
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	0.0125	0.45	21	21	1.7803082299175723	2.5460450014311977	0.5555925686582102	0.6213624401240114	2.939254019711133	3.4349955496880544	1.5383272479926793	7.670145895012379	1.4854268271702402	0.0	3.9068905956085187	0.6190476190476191	0.09523809523809523	0.2857142857142857	2.081070500312277	7.148467907159767
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.125	0.1	21	21	2.330053899987353	3.0153334561481646	0.6579997051586558	0.9574905667146993	3.702617233260007	5.028241352814008	1.9419291510382235	13.019636215168589	1.9215872172234096	0.5910015347772664	4.610594812750894	0.8095238095238095	0.19047619047619047	0.0	349.06367481140035	1755.176404451905
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1875	0.0375	21	21	3.3449162085835757	3.3732815331189454	0.7361103793292502	1.8094168641497705	4.8804155530173805	10.16061771668998	3.5050058791393846	29.454487651262728	2.566648502752493	0.766551405009599	4.783411101083815	0.9047619047619048	0.047619047619047616	0.047619047619047616	90.80035257666007	922.5876710721102
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1625	0.025	21	21	4.110380332860128	3.1569431243499855	0.688901468190676	2.67335705144661	5.547403614273646	17.27220459735346	6.379118379904097	46.766501871583564	3.335143714391527	1.2423547169203601	5.844477988439953	1.0	0.0	0.0	78.13373087486553	1349.5417856252304
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	21	21	1.6418443888792542	1.2222932626856864	0.2667262570329381	1.085463166282513	2.1982256114759955	3.120645305339714	2.12205664355367	4.589145700385494	1.603538883494064	0.8589959055042087	2.492929158382072	0.9523809523809523	0.047619047619047616	0.0	525.4753902479204	1639.8223096487275
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	21	21	0.029746397062499343	0.4898975666423318	0.10690441342443613	-0.1932523016922696	0.2527450958172683	1.0208326637209417	0.874631793992129	1.191472039408816	-0.07475623128546971	-0.1795655971249559	0.18688139900530842	0.42857142857142855	0.5714285714285714	0.0	2058.275540211467	2101.154902385733
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0375	0.025	21	21	1.3237535039340425	3.0333422751281507	0.6619295516421102	-0.05700734545646324	2.704514353324548	2.5031651948372433	0.9612560341580861	6.5183840412845795	1.0538167010734663	-0.19191642362302552	2.880471078698851	0.7142857142857143	0.2857142857142857	0.0	108.71978428551725	272.14358001371977
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.5125	0.3875	21	21	1.221037068962779	2.7351591375196134	0.5968606564492266	-0.02399244350139984	2.466066581426958	2.331142292445562	0.9835072253931679	5.525352785746905	0.0	0.0	2.488783234362816	0.38095238095238093	0.14285714285714285	0.47619047619047616	4.769653640653999	11.118741322045484
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	21	21	1.3492373409346503	1.1190581974815805	0.24419851890572303	0.8398481566208568	1.858626525248444	2.547774056092341	1.7898617493326863	3.6266223596975102	1.4822588594847126	0.5647956082757233	2.1622048530289817	0.8571428571428571	0.14285714285714285	0.0	284.79633967521215	725.5967254945672
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.35	0.3125	21	21	0.7288561051003166	2.2695107394912704	0.49524784543971195	-0.30421279782408295	1.7619250080247162	1.6573244986164328	0.8098840067590437	3.3915035619803455	0.25153876699596367	0.0	1.0211301667640154	0.5238095238095238	0.23809523809523808	0.23809523809523808	8.73757565418309	14.480998190192143
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.025	0.0125	21	21	2.4477199469575637	2.386677336340954	0.520815693010381	1.3613174485754838	3.5341224453396434	5.455532219846929	2.569196878232888	11.584488543462284	1.912204395504986	1.4875094733524303	3.39231742277876	0.9047619047619048	0.09523809523809523	0.0	104.4954094880494	570.0780732881515
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.025	21	21	0.4172396897708764	2.6613553024270247	0.5807553392639968	-0.7941947197382908	1.6286740992800435	1.3353701436485312	0.5766649651312695	3.0922867321096503	0.0	-1.0	1.4854268271702418	0.47619047619047616	0.38095238095238093	0.14285714285714285	4.498708318857845	6.007440773986045
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.2875	0.0625	21	21	2.5539314034723497	4.086083740107937	0.8916565730939471	0.6939683844840576	4.413894422460642	5.872323323265394	1.617727245127356	21.316437191024708	1.9237644141729153	-0.1007449737398165	6.1576550257906675	0.6666666666666666	0.3333333333333333	0.0	16.837137826115953	98.87311715333473
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.025	0.0125	21	21	2.0267299116392694	1.531186633983712	0.3341323168254763	1.3297421121910782	2.7237177110874606	4.074801867381405	2.5135773963471473	6.605728664868142	2.122335542924052	1.2875765900965854	2.8687554667217476	0.9047619047619048	0.09523809523809523	0.0	51.050655031544125	208.02130445358003
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.4125	0.1625	21	21	2.792564101068946	2.256781409756378	0.4924700779608454	1.7652895195704659	3.8198386825674264	6.928601112718673	3.3994221230312407	14.121668813627728	2.168162392743053	1.4329594072761056	3.715359137976831	0.9047619047619048	0.0	0.09523809523809523	9.826560626233153	68.0843188891165
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	21	21	3.669228503340243	1.636998388018057	0.3572223345530208	2.9240757709156737	4.414381235764813	12.721778812954511	7.589873133802778	21.323631279808925	4.027997592226816	2.596461350725079	4.956538830749331	1.0	0.0	0.0	851.7773192743257	10836.12265369929
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	21	21	0.7148673178675794	1.3419943845013842	0.2928471832944412	0.10399879788061661	1.325735837854542	1.6413322602303866	1.074748277325789	2.5066070309749042	0.2682871873070969	-0.2600805032617668	1.9426582890598763	0.5238095238095238	0.47619047619047616	0.0	762.1211386007433	1250.894010988912
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0375	0.0125	21	21	2.757085696599544	3.6571702115981144	0.7980599678088584	1.0923617750241152	4.421809618174972	6.760292627164962	2.132228089734916	21.433709003703573	1.4450982368385308	0.5746993829614766	3.267832767228425	0.9047619047619048	0.09523809523809523	0.0	222.27182705158043	1502.622593643286
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.3875	0.4375	21	21	-0.3327411514153591	3.748699773247244	0.8180333556461566	-2.039128829937456	1.3736465271067377	0.7940263824977895	0.2433106153918416	2.591246974930245	0.0	-0.00150383171468782	0.002546477787223722	0.38095238095238093	0.3333333333333333	0.2857142857142857	182.19696170784346	144.66919440696705
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	21	21	3.8836316572683707	1.8118062098496368	0.39536852862985744	3.058907358347212	4.708355956189529	14.760110912910427	8.33341229064363	26.143057197112594	4.237475221494842	2.732743796844659	4.913797603322619	1.0	0.0	0.0	434.97391028947067	6420.263160094937
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.5	0.3625	21	21	2.7012734875132223	2.8802780368913683	0.6285281965035002	1.390186644031002	4.012360330995443	6.5037575974819095	2.6211258855142274	16.137669358259465	1.9977440260596318	0.0	4.149348639999072	0.6666666666666666	0.047619047619047616	0.2857142857142857	3.5418147445752535	23.03510455390476
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	0.0625	0.0375	21	21	2.447610572975983	2.9819497783137443	0.6507147894133105	1.0902433076645313	3.804977838287435	5.455118639259313	2.1290994030326122	13.976951628471504	2.9920886090139946	0.7750336349997262	4.014399379060617	0.8571428571428571	0.14285714285714285	0.0	72.40942152888884	395.0019850402266
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	21	21	1.6210638922484726	2.4998388753668523	0.5455095653124704	0.48315087887278385	2.758976905624161	3.0760178863034775	1.397793147183259	6.769160412558812	0.8565589200583741	0.0	2.2983412745697454	0.6190476190476191	0.14285714285714285	0.23809523809523808	4.088963324235856	12.577724321788413
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.175	0.2125	21	21	3.2861049111250793	3.4921002985240195	0.7620387596363908	1.6965199131237716	4.875689909126387	9.754750081032714	3.2411817292162306	29.358165352369106	4.342707133773237	1.3362494584647102	6.330784445847869	0.8571428571428571	0.14285714285714285	0.0	77.32684065892698	754.3040051836713
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1875	0.05	21	21	4.684634540440045	3.1140972543626737	0.6795517328367192	3.267114465216489	6.102154615663601	25.716716390370433	9.627188010749615	68.69602018411727	3.152485019351147	2.5885737542735354	7.122051447713891	0.9523809523809523	0.0	0.047619047619047616	19.89099219023233	511.53100487927827
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.325	0.05	21	21	5.7771702456410985	2.6194815109019767	0.5716177288212191	4.58479655751092	6.969543933771277	54.84051619417462	23.99723960511819	125.32617359048602	5.511124156560754	3.9338330760342544	8.189824558880018	1.0	0.0	0.0	11.243413143571305	616.5945805778181
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV52	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	21	21	3.181324734446331	1.5770834335458834	0.34414781959451757	2.46344496231593	3.899204506576732	9.071396941986377	5.515321409162499	14.920298632528032	3.136664835724412	2.4465436629064357	3.90748636939899	1.0	0.0	0.0	1322.4614558423573	11996.5728064232
2	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_2_previous_4vHPV_doses	HPV52	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	21	21	0.07113848981235786	0.7852249652143882	0.17135013526971432	-0.28629162904432276	0.4285686086690385	1.0505453850383335	0.8200071366828149	1.345897561928463	-0.12308748837444483	-0.39729509893314585	0.18174578185041668	0.38095238095238093	0.6190476190476191	0.0	830.5636722608203	872.5448328740953
