model_id	model_family	contrast_type	antigen_target	feature	maximum_floor_severity	previous_4vHPV_doses	participants	raw_effect_log2	sd_log2_change	se_log2_change	ci95_lower_log2_change	ci95_upper_log2_change	raw_geometric_mean_ratio	gmr_ci95_lower	gmr_ci95_upper	test_statistic	degrees_freedom	raw_p_value	cohen_dz	sensitivity_requirement	bh_family	raw_q_value	fdr_significant_0_05	evidence_id	mixed_fit_method	mixed_effect_log2	mixed_standard_error	mixed_p_value	mixed_q_value	mixed_raw_effect_difference	mixed_direction_agreement	antigen_class	assay_family	outcome_family	floor_robustness_classification	floor_detection_effect	floor_detection_q_value	floor_conditional_effect	floor_conditional_q_value	bpv_calibrated_effect_log2	bpv_calibrated_q_value	calibration_classification	cluster_robust_estimate_log2	cluster_robust_standard_error	cluster_robust_p_value	boundary_direction_agreement	nominal_significance_agreement	raw_fdr_significant	effect_direction	analysis_context	antigen_group	floor_status	bpv_status	method_status	evidence_grade	evidence_grade_label	claim_readiness	interpretation_guardrail	evidence_priority_score	grade_order
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV33	IgG	none	3	19	1.528036337955067	1.3833809703403983	0.3173693605332123	0.8612680535136616	2.194804622396473	2.883930381149506	1.816634335723716	4.578276585311684	4.814693943321474	18.0	0.0001388729720291	1.104566544369245	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|dose_specific_recall	0.0005071882456717	yes	HPV33|IgG|dose3	mixedlm_powell	1.528036337955066	0.3006687669542287	3.732351257602249e-07	1.2540700225543554e-06	-8.881784197001252e-16	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	Antibody abundance						0.2568832886538061	0.4415742699990776	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	5.822867157945492	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV18	IgG3	none	3	19	2.253663085437517	2.268081379290528	0.5203335541080923	1.160482853334914	3.346843317540121	4.768921666417833	2.235322287463929	10.17419903517892	4.331189229763471	18.0	0.0004023047225512	0.9936429556784596	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0008242340657147	yes	HPV18|IgG3|dose3	mixedlm_powell	2.2536630854375184	0.5518964029831476	4.4364462871978326e-05	8.10133669836126e-05	1.3322676295501878e-15	yes	vaccine_target_2vHPV_and_4vHPV	antibody_isotype_or_subclass	IgG subclass architecture						1.375799864365466	0.1573255018590231	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	vaccine_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	6.337612525423442	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV33	FcgR2B	none	1	20	1.3975427278630768	1.4779647791484267	0.3304829714526345	0.7058339190403934	2.08925153668576	2.634524740345117	1.6310872074773446	4.255272541941576	4.228788919804829	19.0	0.000454471753462	0.9455859487181504	standard_continuous_model	HPVVT-FJ-M03|Fc-receptor engagement|dose_specific_recall	0.000867627892973	yes	HPV33|FcgR2B|dose1	mixedlm_powell	1.3975427278630783	0.36021607910696	0.0001045705700104	0.0001937631150192	1.5543122344752194e-15	yes	cross_reactive_non_booster_target	fc_gamma_receptor_binding	Fc-receptor engagement						0.969257362639568	0.0962568282544668	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	5.4592092223614745	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV18	IgG	none	3	19	1.3607197046128814	1.3883672837215368	0.3185132992768548	0.6915480940522721	2.0298913151734905	2.56813261740196	1.6150155928022698	4.083740844334572	4.272096982142434	18.0	0.0004586163846572	0.9800862643244188	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|dose_specific_recall	0.0013758491539716	yes	HPV18|IgG|dose3	mixedlm_powell	1.3607197046128787	0.3719879249135074	0.0002542233667357	0.0005208478733121	-2.664535259100376e-15	yes	vaccine_target_2vHPV_and_4vHPV	antibody_isotype_or_subclass	Antibody abundance						0.0895666553116203	0.8754216028214683	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	vaccine_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	5.222148883496032	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV33	IgG3	none	1	20	2.6193049367877683	2.9662844191313	0.6632813601776064	1.2310410950954072	4.007568778480129	6.1445396887973125	2.34736322013322	16.084161012398685	3.949010320577076	19.0	0.0008608400409127	0.8830255520658578	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0016816410101551	yes	HPV33|IgG3|dose1	mixedlm_powell	2.619304936787767	0.5124878358560179	3.205254956353904e-07	8.158830797991757e-07	-1.3322676295501878e-15	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture						0.208844734106198	0.7772100224756454	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	6.393571646841179	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV16	IgG3	none	2	21	2.32313607312366	2.7997362138383983	0.6109525298011205	1.048711427943931	3.597560718303389	5.004188286738935	2.068681337996962	12.105247893511924	3.802482123905593	20.0	0.0011160415420908	0.8297696267387539	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0020832775452361	yes	HPV16|IgG3|dose2	mixedlm_lbfgs	2.3231360731236643	0.6025223258656509	0.0001154061885497	0.0001900807811406	4.440892098500626e-15	yes	vaccine_target_2vHPV_and_4vHPV	antibody_isotype_or_subclass	IgG subclass architecture						1.0382970095721515	0.2740336635876244	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	vaccine_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	6.004388940317098	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV45	IgG3	low	2	21	2.4476105729759827	2.9819497783137443	0.6507147894133105	1.0902433076645308	3.804977838287434	5.455118639259311	2.129099403032612	13.9769516284715	3.761418386053232	20.0	0.0012282280925498	0.8208087844994078	continuous_model_plus_floor_summary	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0021951310590253	yes	HPV45|IgG3|dose2	mixedlm_powell	2.4476105729759845	0.6068051600652219	5.492829618639452e-05	9.816972084376894e-05	1.7763568394002505e-15	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture						1.1627715094244746	0.1008368648311886	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	6.106150118323891	4
HPVVT-FJ-M01	Primary 2vHPV induction	primary_induction	HPV31	IgA1	low	0	20	2.418953322766768	2.8153041451932905	0.6295211445989135	1.101350424362619	3.736556221170916	5.347828954133434	2.1455543161784183	13.329550460231586	3.842529108864094	19.0	0.0010978395596517	0.8592156292941804	continuous_model_plus_floor_summary	HPVVT-FJ-M01|Antibody abundance|primary_induction	0.0025616256391874	yes	HPV31|IgA1|dose0	mixedlm_lbfgs	2.4189533227668045	0.5580101734727551	1.4578479883708636e-05	3.71088578858038e-05	3.6415315207705135e-14	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	Antibody abundance						1.4223522927063228	0.1127397035596211	attenuated_after_bpv_calibration						True	increased	primary_2vHPV_induction	cross_reactive_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	6.01043766133728	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV18	IgG	none	2	21	1.1678656504228988	1.3893438146851274	0.303179676053014	0.535443928222414	1.8002873726233837	2.2467905661274274	1.4493880736644495	3.482895947443745	3.8520578477651175	20.0	0.0009940829029446	0.8405879366063014	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|dose_specific_recall	0.0026936439950757	yes	HPV18|IgG|dose2	mixedlm_powell	1.167865650422894	0.3538310943123439	0.000964678882242	0.0019293577644839	-4.884981308350689e-15	yes	vaccine_target_2vHPV_and_4vHPV	antibody_isotype_or_subclass	Antibody abundance						0.5465461493127712	0.2577343229464807	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	vaccine_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	4.737525453687294	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV58	IgG2	none	2	21	1.7791270129782335	2.2280713083864323	0.4862050202114344	0.7649211129400344	2.793332913016433	3.432184273413621	1.6992770786830351	6.932294347074564	3.659211523987454	20.0	0.0015583679180821	0.7985054186917726	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0027271438566437	yes	HPV58|IgG2|dose2	mixedlm_lbfgs	1.7791270129782308	0.5433483336480562	0.0010589541761902	0.0016173118327268	-2.664535259100376e-15	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture						0.8946262017408476	0.3103275103250557	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	5.34341896542945	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV18	FcgR3A	low	2	21	2.615614350216618	3.3270006027978285	0.726011052356417	1.1011818326901284	4.130046867743108	6.128841308645342	2.1453036038338724	17.509268021285777	3.6027197405977605	20.0	0.0017770794511931	0.786177900904805	continuous_model_plus_floor_summary	HPVVT-FJ-M03|Fc-receptor engagement|dose_specific_recall	0.0028706668057734	yes	HPV18|FcgR3A|dose2	mixedlm_lbfgs	2.6156143502166205	0.6667003085451577	8.737201027336926e-05	0.0001720136452256	2.664535259100376e-15	yes	vaccine_target_2vHPV_and_4vHPV	fc_gamma_receptor_binding	Fc-receptor engagement						1.432437778790107	0.1522203671276487	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	vaccine_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	6.157631562739795	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV18	IgA1	none	3	19	1.6779006065487532	1.9100398344441576	0.4381931903410127	0.7572908750778174	2.598510338019689	3.1996200701828625	1.6903135342017146	6.056609254064742	3.8291343716294857	18.0	0.0012289518322357	0.8784636719563708	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|dose_specific_recall	0.0031089067534575	yes	HPV18|IgA1|dose3	mixedlm_lbfgs	1.6779006065487536	0.4215310071435002	6.877291332762884e-05	0.0001863524103071	4.440892098500626e-16	yes	vaccine_target_2vHPV_and_4vHPV	antibody_isotype_or_subclass	Antibody abundance						0.5251433261466975	0.6128256340638656	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	vaccine_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	5.185292910258591	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV58	IgA1	none	2	21	1.197066638482191	1.4688875837787096	0.3205375495260345	0.5284370266947204	1.8656962502696617	2.292730270855089	1.4423657322284	3.644437729932744	3.734559773893085	20.0	0.0013075870649727	0.8149477548191538	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|dose_specific_recall	0.0031382089559346	yes	HPV58|IgA1|dose2	mixedlm_lbfgs	1.197066638482192	0.2777864711785552	1.637683596986684e-05	4.743635246444189e-05	8.881784197001252e-16	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	Antibody abundance						0.6102849765638692	0.4348826029572866	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	4.700384781006903	4
HPVVT-FJ-M01	Primary 2vHPV induction	primary_induction	HPV45	IgA1	none	0	20	1.307348981957548	1.594932798815799	0.3566378157696123	0.5608974548401271	2.053800509074969	2.474863544218852	1.4751865987325878	4.151982920510375	3.665760960139164	19.0	0.0016430734978153	0.8196890696136067	standard_continuous_model	HPVVT-FJ-M01|Antibody abundance|primary_induction	0.0032861469956307	yes	HPV45|IgA1|dose0	mixedlm_powell	1.3073489819575548	0.5272605780744767	0.0131562267037298	0.0193881235633912	6.8833827526759706e-15	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	Antibody abundance						0.3107479518971028	0.6128256340638656	attenuated_after_bpv_calibration						True	increased	primary_2vHPV_induction	cross_reactive_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	4.790661995602441	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV58	IgG3	low	3	19	2.6067853068324798	3.2114589871568264	0.7367592203337943	1.0589116224824653	4.154658991182494	6.091448398779106	2.083359230381118	17.81053553025545	3.538178057210408	18.0	0.0023488471021662	0.8117137155596442	continuous_model_plus_floor_summary	HPVVT-FJ-M03|IgG subclass architecture|dose_specific_recall	0.0038686893447444	yes	HPV58|IgG3|dose3	mixedlm_powell	2.606785306832476	0.7130062615723464	0.0002561331489666	0.0004059468776074	-3.996802888650564e-15	yes	cross_reactive_non_booster_target	antibody_isotype_or_subclass	IgG subclass architecture						1.7289220857604275	0.0632091483606387	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	cross_reactive_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	6.019221449502034	4
HPVVT-FJ-M03	Heterologous 2vHPV recall	dose_specific_recall	HPV18	IgM	none	2	21	0.6485369508997606	0.8283521689192742	0.1807612626739724	0.2714755642802357	1.0255983375192854	1.5675776958156722	1.2070417386082934	2.03580353008506	3.5878093641638555	20.0	0.0018396959321363	0.7829241900167738	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|dose_specific_recall	0.0040666962710381	yes	HPV18|IgM|dose2	mixedlm_lbfgs	0.6485369508997584	0.207175134851259	0.0017458015987035	0.0034104031230486	-2.220446049250313e-15	yes	vaccine_target_2vHPV_and_4vHPV	antibody_isotype_or_subclass	Antibody abundance						0.4119197918335879	0.12312417381248	attenuated_after_bpv_calibration						True	increased	heterologous_2vHPV_recall	vaccine_type	not_required	attenuated_after_bpv_calibration	not_applicable	B2_attenuated_after_bpv_calibration	Raw effect attenuated after BPV calibration	qualified_claim_only	Do not describe the raw response as independently HPV-specific.	4.039295213395079	4
