model_id	model_family	contrast_type	contrast_label	previous_4vHPV_doses	antigen_target	antigen_class	feature	assay_family	outcome_family	maximum_floor_severity	fit_method	estimate_log2	standard_error	ci95_lower	ci95_upper	test_statistic	p_value	ratio_effect	ratio_ci95_lower	ratio_ci95_upper	bh_family	q_value	fdr_significant_0_05
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose2_minus_dose1_change		HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	-0.9015198313156534	0.8276640292635095	-2.523711519971437	0.7206718573401305	-1.089234036324937	0.2760506930947426	0.5353224896499049	0.1738950148813794	1.647949299296781	HPVVT-FJ-M03|IgG subclass architecture|recall_dose_contrast	0.46376516439916754	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose1_change		HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	-1.8732692185763329	0.8486474351003437	-3.536587626945299	-0.2099508102073664	-2.2073586051136047	0.0272890159439418	0.2729541962204695	0.0861749503769063	0.8645667088695953	HPVVT-FJ-M03|IgG subclass architecture|recall_dose_contrast	0.12464406090989497	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose2_change		HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	-0.9717493872606796	0.8387457751391013	-2.6156608987184486	0.6721621241970896	-1.1585744048600666	0.2466297068521623	0.5098874071197318	0.1631577137014709	1.5934592489753632	HPVVT-FJ-M03|IgG subclass architecture|recall_dose_contrast	0.44078500799109854	no
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0.0	HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	0.3405429113361492	0.5923410078347611	-0.8204241305861405	1.5015099532584388	0.5749102406077999	0.5653520037278765	1.2662330099153614	0.566275441734299	2.83138896239053	HPVVT-FJ-M01|IgG subclass architecture|within_trajectory	0.8794364502433635	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1.0	HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	1.6303759364159696	0.592341007834764	0.4694088944936743	2.791342978338265	2.7524279339963744	0.0059155164612456	3.0959366188786586	1.3845420729902496	6.922739102765656	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	0.00814595709417427	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2.0	HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	0.7288561051003162	0.5780656327563538	-0.4041317158024946	1.861843926003127	1.260853549838204	0.2073616162414893	1.6573244986164324	0.7556909676042236	3.6347192324161073	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	0.24192188561507086	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3.0	HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	mixedlm_lbfgs	-0.2428932821603632	0.6077290510907705	-1.4340203346569758	0.9482337703362494	-0.3996736402915263	0.6893969095369029	0.8450488913555424	0.3700981079636704	1.9295089961695493	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	0.6977028963987933	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose2_minus_dose1_at_v1		HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	-0.115814266042092	0.6505302120053784	-1.3908300524278396	1.1592015203436556	-0.1780305724542344	0.8586989659099558	0.9228612950638828	0.3813453326452952	2.23333786208723	HPVVT-FJ-M02|IgG subclass architecture|persistence_dose_contrast	0.9941305115325851	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose1_at_v1		HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	1.236078243982886	0.6670228212828134	-0.0712624625977251	2.543418950563497	1.853127366175672	0.0638641052365031	2.3555733292938705	0.951804735469726	5.829689118895015	HPVVT-FJ-M02|IgG subclass architecture|persistence_dose_contrast	0.18498568413331934	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose2_at_v1		HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	1.351892510024978	0.6592402806309936	0.0598053028301523	2.643979717219804	2.0506825049146125	0.0402978758022104	2.552467355487925	1.042325085623764	6.25053516478754	HPVVT-FJ-M02|IgG subclass architecture|persistence_dose_contrast	0.1410425653077364	no
HPVVT-FJ-M04	Primary-versus-recall contrast	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	-1.270485221737135	0.5918935614702623	-2.430575284899993	-0.1103951585742761	-2.146475826804489	0.0318350353546153	0.4145203338031205	0.1854914655393592	0.926334301347092	HPVVT-FJ-M04|IgG subclass architecture|primary_minus_pooled_recall	0.04051731772405584	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose2_minus_dose1_change		HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	-0.1715849898302008	0.7160870876112823	-1.5750898913424924	1.2319199116820907	-0.2396146960316974	0.8106289708482739	0.8878667070526758	0.3356222131179983	2.348793550251122	HPVVT-FJ-M03|IgG subclass architecture|recall_dose_contrast	0.8976668578804576	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose1_change		HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	-2.37892325585313	0.7342417318178631	-3.818010606162459	-0.9398359055438013	-3.2399728219796264	0.001195410929549	0.192252830523989	0.0709029465542383	0.52129216965915	HPVVT-FJ-M03|IgG subclass architecture|recall_dose_contrast	0.04010321687561112	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose2_change		HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	-2.207338266022929	0.7256749092987395	-3.629634952732829	-0.7850415793130299	-3.0417728899515137	0.0023518927137514	0.2165334379550994	0.0807924923729365	0.5803352313507879	HPVVT-FJ-M03|IgG subclass architecture|recall_dose_contrast	0.04010321687561112	yes
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0.0	HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	0.4986502998228552	0.5124878358560156	-0.5058074009698104	1.5031080006155209	0.9729992888318072	0.3305536555528096	1.412891126476078	0.7042661263385191	2.8345269786769487	HPVVT-FJ-M01|IgG subclass architecture|within_trajectory	0.6170334903652446	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1.0	HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	2.619304936787767	0.5124878358560179	1.614847235995097	3.623762637580437	5.1109602092558815	3.205254956353904e-07	6.144539688797307	3.06279166431995	12.327109423418245	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	8.158830797991757e-07	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2.0	HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	2.4477199469575663	0.5001369163971237	1.467469603480284	3.427970290434849	4.89409972891104	9.875675296639215e-07	5.455532219846939	2.765364404656792	10.76271602819084	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	2.3701620711934114e-06	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3.0	HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_powell	0.2403816809346369	0.5258014252952441	-0.7901701756638693	1.270933537533143	0.4571719842707911	0.6475474334733471	1.181305147438273	0.5782758763682178	2.413176666002898	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	0.6799248051470144	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose2_minus_dose1_at_v1		HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	0.2850541681942919	0.6723975060036458	-1.0328207268674086	1.6029290632559925	0.4239369802075773	0.6716117738129253	1.218456011612942	0.4887536132592844	3.0375940186617445	HPVVT-FJ-M02|IgG subclass architecture|persistence_dose_contrast	0.9248424426276348	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose1_at_v1		HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	-0.0361661982387042	0.6894445072665915	-1.3874526018201871	1.3151202053427786	-0.0524570111989008	0.958164548238406	0.9752431072056972	0.3822391347213918	2.4882306173214426	HPVVT-FJ-M02|IgG subclass architecture|persistence_dose_contrast	0.9941305115325851	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose2_at_v1		HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	-0.3212203664329962	0.6814003598494807	-1.6567405307906111	1.0142997979246189	-0.4714120880475508	0.6373464853853021	0.8003925442615777	0.3171548851197927	2.0199222996913626	HPVVT-FJ-M02|IgG subclass architecture|persistence_dose_contrast	0.8976621671344908	no
HPVVT-FJ-M04	Primary-versus-recall contrast	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	-0.3330487701069425	0.5381801028671552	-1.3878623889226285	0.7217648487087432	-0.6188425925310593	0.5360200601856328	0.7938570942484335	0.3821305778750954	1.6491982651400343	HPVVT-FJ-M04|IgG subclass architecture|primary_minus_pooled_recall	0.6003424674079088	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose2_minus_dose1_change		HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	0.447686060184503	0.6511032515967691	-0.8284528631620858	1.7238249835310917	0.687580747118979	0.4917168357613614	1.3638510197419058	0.5631328186461659	3.303109927996913	HPVVT-FJ-M03|IgG subclass architecture|recall_dose_contrast	0.677118265638596	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose1_change		HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	0.2278590169142091	0.6676103888975102	-1.08063330102969	1.5363513348581084	0.3413053791605832	0.7328736987987425	1.1710957337763013	0.472821223079388	2.9005999534813194	HPVVT-FJ-M03|IgG subclass architecture|recall_dose_contrast	0.8742145567026461	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose2_change		HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	-0.2198270432702939	0.6598209927548419	-1.5130524253132478	1.0733983387726602	-0.3331616388143188	0.7390122733347815	0.8586683712696996	0.3503691301649106	2.104384514331852	HPVVT-FJ-M03|IgG subclass architecture|recall_dose_contrast	0.8742145567026461	no
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0.0	HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	-0.1383134481543315	0.4659803285138688	-1.0516181095456572	0.774991213236994	-0.2968225044938028	0.7666020232493966	0.9085806915784858	0.4824267767949852	1.711179629359704	HPVVT-FJ-M01|IgG subclass architecture|within_trajectory	0.894369027124296	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1.0	HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	-0.0304463704136263	0.4659803285138683	-0.9437510318049508	0.8828582909776983	-0.0653383169858857	0.947904634965376	0.9791173114356994	0.5198794262725023	1.8440250971781509	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	0.947904634965376	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2.0	HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	0.4172396897708766	0.4547502365892655	-0.4740543959051524	1.3085337754469055	0.9175139586518376	0.358873381784706	1.3353701436485317	0.719938513918722	2.4768968267048668	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	0.4073697847285852	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3.0	HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	mixedlm_lbfgs	0.1974126465005828	0.4780857295527572	-0.739618164945378	1.1344434579465437	0.412923110433059	0.6796629484113925	1.1466401062888696	0.5988978403638526	2.195338578197861	HPVVT-FJ-M03|IgG subclass architecture|within_trajectory	0.6962400934945973	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose2_minus_dose1_at_v1		HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.1947062993293874	0.2284181353093025	-0.6423976179514173	0.2529850192926424	-0.8524117363349205	0.3939856084613371	0.8737507540611595	0.6406473703582365	1.1916702004029844	HPVVT-FJ-M02|Antibody abundance|persistence_dose_contrast	0.6244300209575909	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose1_at_v1		HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.340600484684379	0.2342091208592642	-0.7996419264193255	0.1184409570505675	-1.4542579871987356	0.1458747936369558	0.7897125459232066	0.5744917473312986	1.085561120913488	HPVVT-FJ-M02|Antibody abundance|persistence_dose_contrast	0.3603965489854202	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose2_at_v1		HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.1458941853549915	0.2314764677236357	-0.599579725361866	0.3077913546518828	-0.6302765321664465	0.5285136744110436	0.9038190150367864	0.6599461777467714	1.2378112632323115	HPVVT-FJ-M02|Antibody abundance|persistence_dose_contrast	0.7277893221397977	no
HPVVT-FJ-M04	Primary-versus-recall contrast	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.1142904854088361	0.1254646998911453	-0.1316158077089351	0.3601967785266075	0.910937383248005	0.3623283671356591	1.0824425714684458	0.9128085387396372	1.2836009642778146	HPVVT-FJ-M04|Antibody abundance|primary_minus_pooled_recall	0.5294704177376617	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose2_minus_dose1_change		HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.2040004398117774	0.1517902159974538	-0.5015037963723425	0.0935029167487876	-1.343963037875902	0.1789603396268728	0.8681399629448074	0.7063701108681624	1.0669576524628417	HPVVT-FJ-M03|Antibody abundance|recall_dose_contrast	0.5004486248367813	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose1_change		HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	-0.1385500553107649	0.1556384872666179	-0.4435958849616318	0.166495774340102	-0.8902043302015683	0.3733561799674002	0.9084316933077342	0.7352996050048958	1.122329096587047	HPVVT-FJ-M03|Antibody abundance|recall_dose_contrast	0.7643000620353781	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose2_change		HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.0654503845010125	0.153822563110064	-0.2360362992043524	0.3669370682063775	0.4254927442223224	0.6704775098379476	1.0464115604426891	0.8490748828671856	1.2896119952701304	HPVVT-FJ-M03|Antibody abundance|recall_dose_contrast	0.8664632434828862	no
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0.0	HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.2338538239089315	0.1086329311706293	0.0209371912794794	0.4467704565383837	2.152697357872248	0.0313424712884633	1.1759720929446715	1.0146183735108498	1.3629857289095142	HPVVT-FJ-M01|Antibody abundance|within_trajectory	0.04178996171795107	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1.0	HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.2337468368742761	0.108632931170629	0.0208302042448245	0.4466634695037277	2.151712508862819	0.0314200043228765	1.1758848887202322	1.0145431344733808	1.3628846566866908	HPVVT-FJ-M03|Antibody abundance|within_trajectory	0.04713000648431475	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2.0	HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.0297463970624987	0.1060148854540298	-0.1780389602525391	0.2375317543775365	0.2805869848852247	0.7790271997296618	1.0208326637209413	0.883903660755767	1.1789738787013997	HPVVT-FJ-M03|Antibody abundance|within_trajectory	0.8153367865712902	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3.0	HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_lbfgs	0.0951967815635112	0.1114550357046219	-0.1232510743131736	0.3136446374401961	0.8541272358101581	0.3930344946198834	1.0682111005950972	0.9181163672718816	1.2428434957817092	HPVVT-FJ-M03|Antibody abundance|within_trajectory	0.47164139354386003	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose2_minus_dose1_at_v1		HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	1.7193093153431014	1.0237755726737774	-0.287253935349371	3.725872566035574	1.6793810686973225	0.0930778004325381	3.2927872825161817	0.8194603579791296	13.231205124600354	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.3401716385760907	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose1_at_v1		HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	1.52820127905458	1.0497309090997993	-0.5292334962395158	3.585636054348676	1.4558028784396706	0.145447119830368	2.88426011531185	0.6929227860949377	12.00560376959366	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.42527615611938374	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose2_at_v1		HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	-0.1911080362885213	1.03748309206435	-2.2245375313039006	1.842321458726858	-0.1842035188335077	0.8538537990873997	0.8759327183467024	0.2139673345559793	3.585865705447244	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.9132703463099792	no
HPVVT-FJ-M04	Primary-versus-recall contrast	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	-5.356431523712528	1.1782378469821415	-7.665735269019541	-3.0471277784055157	-4.546137723747482	5.463929041733381e-06	0.0244091941428687	0.0049247449690157	0.1209826625445197	HPVVT-FJ-M04|Fc-receptor engagement|primary_minus_pooled_recall	1.6391787125200142e-05	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose2_minus_dose1_change		HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	0.4956466634266707	1.425460527502659	-2.298204631862008	3.2894979587153497	0.3477098480552252	0.7280580999707189	1.4099526007111878	0.203315959152439	9.777719095635454	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.9173532059631059	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose1_change		HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	0.7454385493061588	1.46159960772775	-2.119244041658102	3.61012114027042	0.5100155647038259	0.6100405574596329	1.6764838081194946	0.2301674866155	12.21109897064658	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.8362986994246877	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose2_change		HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	0.249791885879488	1.444546280613771	-2.5814667981247936	3.08105056988377	0.1729206528248817	0.8627137975892375	1.1890355798300365	0.1670709957206433	8.462304327591076	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.992909625305679	no
HPVVT-FJ-M01	Primary 2vHPV induction	within_trajectory	dose0_v2_minus_v1	0.0	HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	-2.152278205103175	1.0201708611656646	-4.151776351065089	-0.1527800591412604	-2.1097232699274957	0.0348821989346692	0.2249570981948763	0.0562588412733327	0.8995154340700378	HPVVT-FJ-M01|Fc-receptor engagement|within_trajectory	0.08705039864194124	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose1_v2_minus_v1	1.0	HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	2.79045824769841	1.0201708611656657	0.7909601017364936	4.789956393660326	2.7352851898847432	0.0062326251083711	6.918495044523039	1.730225530483061	27.66435521716424	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.008354369826114453	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose2_v2_minus_v1	2.0	HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	3.2861049111250806	0.9955848178315412	1.3347945246203894	5.237415297629772	3.3006780058001137	0.0009645150726429	9.754750081032723	2.5223955407003054	37.72411884180127	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.0014820597457683587	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	within_trajectory	dose3_v2_minus_v1	3.0	HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_powell	3.5358967970045687	1.0466732189840424	1.4844549842132402	5.587338609795897	3.378224199179092	0.0007295557371871	11.598744918697836	2.79811447057043	48.07912081652368	HPVVT-FJ-M03|Fc-receptor engagement|within_trajectory	0.0011490502860696825	yes
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose2_minus_dose1_at_v1		HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_lbfgs	0.1616360049242703	0.81575295071387	-1.4372103987571925	1.7604824086057334	0.1981433285442875	0.8429329255391362	1.1185548516254604	0.3692806570724807	3.3881139781694087	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.9132703463099792	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose1_at_v1		HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_lbfgs	1.208495090608361	0.8364343801613426	-0.4308861699389545	2.8478763511556764	1.444817572390138	0.1485091338829594	2.3109644882531626	0.7418059938358577	7.199398374164294	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.42527615611938374	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	persistence_dose_contrast	dose3_minus_dose2_at_v1		HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_lbfgs	1.0468590856840907	0.8266752169685959	-0.5733945664861924	2.667112737854373	1.2663486992181832	0.205388268879451	2.0660269676493	0.6720336756714241	6.351567764501633	HPVVT-FJ-M02|Fc-receptor engagement|persistence_dose_contrast	0.45588334059765906	no
HPVVT-FJ-M04	Primary-versus-recall contrast	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_lbfgs	-3.3697578041821568	0.6446969496550035	-4.633340606448796	-2.106175001915518	-5.226886533254755	1.723882168673332e-07	0.0967390510286487	0.040292619009454	0.2322619929900238	HPVVT-FJ-M04|Fc-receptor engagement|primary_minus_pooled_recall	6.033587590356661e-07	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose2_minus_dose1_change		HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_lbfgs	-0.1086135979133531	0.7799698985127757	-1.6373265080237545	1.4200993121970482	-0.1392535764783415	0.8892497729720794	0.9274789231140266	0.3214516123013597	2.676039316344457	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.992909625305679	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose1_change		HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_lbfgs	-1.352579976055901	0.7997441358148021	-2.9200496791000226	0.2148897269882206	-1.6912658880303686	0.0907860319921475	0.3915911387564745	0.1321227053559773	1.1606151988747109	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.5091628686640461	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	recall_dose_contrast	dose3_minus_dose2_change		HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	mixedlm_lbfgs	-1.2439663781425478	0.7904130589019265	-2.79314750650046	0.3052147502153643	-1.573818099451337	0.1155295084599533	0.4222102831638486	0.1442709256401003	1.2356025472103105	HPVVT-FJ-M03|Fc-receptor engagement|recall_dose_contrast	0.5091628686640461	no
