matrix_representation	principal_component	component_number	feature_column	loading	absolute_loading	squared_loading	contribution_percent	antigen_target	assay_feature	feature_family
bpv_calibrated_log2_change	PC6	6	HPV18__IgA2	0.18945859901166293	0.18945859901166293	0.03589456073946208	3.589456073946208	HPV18	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV18__IgG	-0.007712370841597156	0.007712370841597156	5.9480663998318026e-05	0.005948066399831802	HPV18	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV18__IgG1	-0.039480308695605044	0.039480308695605044	0.0015586947747002673	0.15586947747002672	HPV18	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV18__IgG2	0.10315958262825078	0.10315958262825078	0.0106418994880349	1.06418994880349	HPV18	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV18__IgG3	-0.07165776298124552	0.07165776298124552	0.00513483499547636	0.513483499547636	HPV18	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV18__IgG4	0.1311667632339238	0.1311667632339238	0.017204719777264222	1.7204719777264221	HPV18	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV18__IgM	-0.009208170750952795	0.009208170750952795	8.479040857870255e-05	0.008479040857870254	HPV18	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV31__FcgR2A	0.10407935365751951	0.10407935365751951	0.01083251185776702	1.083251185776702	HPV31	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV31__FcgR2B	-0.02317785165898927	0.02317785165898927	0.0005372128075261116	0.053721280752611164	HPV31	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV31__FcgR3A	-0.0967257817183829	0.0967257817183829	0.009355876849032257	0.9355876849032256	HPV31	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV31__IgA1	0.10394323851854487	0.10394323851854487	0.01080419683372311	1.080419683372311	HPV31	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV31__IgA2	0.17743017592058535	0.17743017592058535	0.03148146732720987	3.148146732720987	HPV31	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV31__IgG	-0.019023769250884455	0.019023769250884455	0.0003619037965108969	0.03619037965108969	HPV31	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV31__IgG1	-0.030773634949881726	0.030773634949881726	0.0009470166080285821	0.0947016608028582	HPV31	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV31__IgG2	0.11481701362037423	0.11481701362037423	0.013182946616701201	1.31829466167012	HPV31	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV31__IgG3	-0.1151906046773289	0.1151906046773289	0.013268875405928667	1.3268875405928666	HPV31	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV31__IgG4	0.15917284308604118	0.15917284308604118	0.02533599397609349	2.5335993976093487	HPV31	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV31__IgM	-0.08249848027298291	0.08249848027298291	0.006805999247351751	0.6805999247351752	HPV31	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV33__FcgR2A	-0.002356716925523063	0.002356716925523063	5.554114667046879e-06	0.0005554114667046879	HPV33	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV33__FcgR2B	-0.021168176020682345	0.021168176020682345	0.00044809167604259107	0.044809167604259105	HPV33	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV33__FcgR3A	-0.16322496922690108	0.16322496922690108	0.026642390579122804	2.6642390579122806	HPV33	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV33__IgA1	0.1363063508987157	0.1363063508987157	0.018579421295323816	1.8579421295323817	HPV33	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV33__IgA2	0.1697959197979852	0.1697959197979852	0.02883065438004382	2.883065438004382	HPV33	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV33__IgG	-0.018462221428718437	0.018462221428718437	0.00034085362008303024	0.034085362008303026	HPV33	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV33__IgG1	-0.09435396289319212	0.09435396289319212	0.008902670313649875	0.8902670313649875	HPV33	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV33__IgG2	0.05399771904748298	0.05399771904748298	0.0029157536623309064	0.29157536623309066	HPV33	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV33__IgG3	-0.07750376151276084	0.07750376151276084	0.0060068330486269085	0.6006833048626908	HPV33	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV33__IgG4	0.18592226509332638	0.18592226509332638	0.034567088657433125	3.4567088657433125	HPV33	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV33__IgM	-0.10208159843774972	0.10208159843774972	0.010420652739605987	1.0420652739605987	HPV33	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV45__FcgR2A	0.039123554445721985	0.039123554445721985	0.0015306525124673725	0.15306525124673726	HPV45	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV45__FcgR2B	-0.08703407947366212	0.08703407947366212	0.007574930989827734	0.7574930989827734	HPV45	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV45__FcgR3A	-0.14393945939279035	0.14393945939279035	0.020718567970288742	2.0718567970288744	HPV45	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV45__IgA1	0.09369386033157245	0.09369386033157245	0.008778539463832205	0.8778539463832206	HPV45	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV45__IgA2	-0.06679478030985503	0.06679478030985503	0.004461542676641797	0.4461542676641797	HPV45	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV45__IgG	-0.06591999884787461	0.06591999884787461	0.00434544624810379	0.43454462481037903	HPV45	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV45__IgG1	-0.0839984259023262	0.0839984259023262	0.007055735554068585	0.7055735554068585	HPV45	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV45__IgG2	0.21497717224671622	0.21497717224671622	0.0462151845871943	4.62151845871943	HPV45	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV45__IgG3	-0.11911838093228604	0.11911838093228604	0.014189188675929205	1.4189188675929205	HPV45	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV45__IgG4	0.2827173820236057	0.2827173820236057	0.0799291180982814	7.99291180982814	HPV45	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV45__IgM	0.053245060035986516	0.053245060035986516	0.0028350364182358084	0.28350364182358084	HPV45	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV52__FcgR2A	0.05576498103319885	0.05576498103319885	0.003109733109633028	0.3109733109633028	HPV52	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV52__FcgR2B	-0.095695188461891	0.095695188461891	0.009157569094756837	0.9157569094756837	HPV52	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV52__FcgR3A	-0.13834635663441705	0.13834635663441705	0.01913971439401731	1.913971439401731	HPV52	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV52__IgA1	0.04684954391587602	0.04684954391587602	0.002194879765125596	0.2194879765125596	HPV52	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV52__IgA2	0.1856465981489346	0.1856465981489346	0.03446465940427201	3.4464659404272013	HPV52	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV52__IgG	-0.058829131844202756	0.058829131844202756	0.0034608667535425907	0.3460866753542591	HPV52	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV52__IgG1	-0.07132347432471225	0.07132347432471225	0.005087037989747889	0.5087037989747889	HPV52	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV52__IgG2	0.1377862058724438	0.1377862058724438	0.018985038528723467	1.8985038528723468	HPV52	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV52__IgG3	-0.07907026101016411	0.07907026101016411	0.006252106176215478	0.6252106176215478	HPV52	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV52__IgG4	0.18505670785755665	0.18505670785755665	0.03424598512307707	3.424598512307707	HPV52	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV52__IgM	-0.11901302517259572	0.11901302517259572	0.014164100160732903	1.4164100160732904	HPV52	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV58__FcgR2A	0.0708799834987978	0.0708799834987978	0.005023972060789849	0.5023972060789849	HPV58	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV58__FcgR2B	-0.05770891308552144	0.05770891308552144	0.0033303186495122674	0.3330318649512267	HPV58	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV58__FcgR3A	-0.17029316597562827	0.17029316597562827	0.028999762378002877	2.8999762378002876	HPV58	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC6	6	HPV58__IgA1	0.1163994469710383	0.1163994469710383	0.013548831255163556	1.3548831255163556	HPV58	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV58__IgA2	0.2491305858843445	0.2491305858843445	0.06206604882307675	6.206604882307675	HPV58	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV58__IgG	-0.035446723060773656	0.035446723060773656	0.0012564701757471828	0.12564701757471827	HPV58	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC6	6	HPV58__IgG1	-0.08120013241580504	0.08120013241580504	0.006593461504344272	0.6593461504344272	HPV58	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV58__IgG2	0.12174242457285472	0.12174242457285472	0.014821217940877221	1.482121794087722	HPV58	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV58__IgG3	-0.13216669667476627	0.13216669667476627	0.017468035709919675	1.7468035709919676	HPV58	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV58__IgG4	0.14747645356154399	0.14747645356154399	0.02174930435509024	2.1749304355090238	HPV58	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC6	6	HPV58__IgM	-0.11948132404212107	0.11948132404212107	0.01427578679485834	1.4275786794858338	HPV58	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV16__FcgR2A	0.11247666569786807	0.11247666569786807	0.012651000326509973	1.2651000326509974	HPV16	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV16__FcgR2B	-0.03203494085283229	0.03203494085283229	0.0010262374354444632	0.10262374354444632	HPV16	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV16__FcgR3A	-0.11228035309382349	0.11228035309382349	0.012606877690873678	1.260687769087368	HPV16	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV16__IgA1	-0.02196815106983628	0.02196815106983628	0.00048259966142714895	0.0482599661427149	HPV16	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV16__IgA2	-0.052866930632077175	0.052866930632077175	0.00279491235445686	0.279491235445686	HPV16	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV16__IgG	-0.011886900017716959	0.011886900017716959	0.00014129839203119943	0.014129839203119943	HPV16	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV16__IgG1	-0.02846145972608133	0.02846145972608133	0.0008100546897393495	0.08100546897393494	HPV16	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV16__IgG2	-0.15166594888596635	0.15166594888596635	0.023002560051480558	2.300256005148056	HPV16	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV16__IgG3	0.0756547216369055	0.0756547216369055	0.005723636905957657	0.5723636905957656	HPV16	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV16__IgG4	-0.0755237809947383	0.0755237809947383	0.005703841495741195	0.5703841495741195	HPV16	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV16__IgM	-0.017924787742740478	0.017924787742740478	0.00032129801562229927	0.03212980156222993	HPV16	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV18__FcgR2A	0.09411229749455186	0.09411229749455186	0.008857124539703031	0.8857124539703032	HPV18	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV18__FcgR2B	-0.11269213343406378	0.11269213343406378	0.012699516937920837	1.2699516937920838	HPV18	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV18__FcgR3A	-0.1904830706373446	0.1904830706373446	0.036283800199431615	3.6283800199431617	HPV18	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV18__IgA1	-0.04429213033112378	0.04429213033112378	0.0019617928092692553	0.19617928092692552	HPV18	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV18__IgA2	-0.005463775368821977	0.005463775368821977	2.985284128094573e-05	0.002985284128094573	HPV18	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV18__IgG	-0.13568118563909393	0.13568118563909393	0.018409384136430267	1.8409384136430267	HPV18	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV18__IgG1	-0.10763908343704076	0.10763908343704076	0.011586172283166224	1.1586172283166223	HPV18	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV18__IgG2	-0.2195078000472973	0.2195078000472973	0.048183674281604257	4.818367428160426	HPV18	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV18__IgG3	0.1759067194053843	0.1759067194053843	0.030943173931964604	3.0943173931964605	HPV18	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV18__IgG4	-0.12174708359337111	0.12174708359337111	0.014822352363491293	1.4822352363491293	HPV18	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV18__IgM	0.08967204374714825	0.08967204374714825	0.00804107542979047	0.8041075429790471	HPV18	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV31__FcgR2A	0.07163903758608794	0.07163903758608794	0.005132151706260921	0.5132151706260921	HPV31	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV31__FcgR2B	-0.16930404326481108	0.16930404326481108	0.02866385906581302	2.866385906581302	HPV31	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV31__FcgR3A	-0.23156497371839177	0.23156497371839177	0.05362233705319947	5.362233705319947	HPV31	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV31__IgA1	0.06951517802945112	0.06951517802945112	0.004832359976466283	0.48323599764662833	HPV31	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV31__IgA2	0.0971629972158592	0.0971629972158592	0.009440648027969064	0.9440648027969064	HPV31	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV31__IgG	-0.12769886009551576	0.12769886009551576	0.016306998869694108	1.6306998869694107	HPV31	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV31__IgG1	-0.12522081963125944	0.12522081963125944	0.01568025366912441	1.568025366912441	HPV31	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV31__IgG2	-0.11141775226251847	0.11141775226251847	0.01241391551923194	1.241391551923194	HPV31	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV31__IgG3	0.09890107689062101	0.09890107689062101	0.009781423010124529	0.9781423010124529	HPV31	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV31__IgG4	0.019823406751600502	0.019823406751600502	0.00039296745523940036	0.03929674552394004	HPV31	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV31__IgM	0.2093924910135546	0.2093924910135546	0.04384521529286154	4.384521529286154	HPV31	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV33__FcgR2A	0.1915799005703864	0.1915799005703864	0.03670285830255914	3.670285830255914	HPV33	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV33__FcgR2B	-0.11290056827794981	0.11290056827794981	0.012746538317484006	1.2746538317484006	HPV33	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV33__FcgR3A	-0.1259228953635232	0.1259228953635232	0.01585657557673281	1.5856575576732808	HPV33	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV33__IgA1	0.03621506099932112	0.03621506099932112	0.0013115306431845497	0.13115306431845497	HPV33	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV33__IgA2	0.08373572373263659	0.08373572373263659	0.007011671429028438	0.7011671429028439	HPV33	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV33__IgG	-0.017846469588166994	0.017846469588166994	0.0003184964767613694	0.03184964767613694	HPV33	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV33__IgG1	0.11597216996598109	0.11597216996598109	0.013449544206618405	1.3449544206618405	HPV33	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV33__IgG2	-0.08320080153874879	0.08320080153874879	0.006922373376690262	0.6922373376690262	HPV33	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV33__IgG3	0.1675614507677414	0.1675614507677414	0.028076839783390223	2.807683978339022	HPV33	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV33__IgG4	-0.05387996425215495	0.05387996425215495	0.0029030505478134954	0.29030505478134955	HPV33	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV33__IgM	0.23009939805910862	0.23009939805910862	0.05294573298716412	5.294573298716411	HPV33	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV45__FcgR2A	0.11351433358644739	0.11351433358644739	0.012885503929575257	1.2885503929575257	HPV45	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV45__FcgR2B	-0.037570819150179596	0.037570819150179596	0.0014115664516155019	0.1411566451615502	HPV45	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV45__FcgR3A	-0.1480421028252559	0.1480421028252559	0.021916464208923642	2.191646420892364	HPV45	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV45__IgA1	0.08948983631937317	0.08948983631937317	0.0080084308044682	0.8008430804468201	HPV45	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV45__IgA2	0.013253890009152306	0.013253890009152306	0.00017566560037470734	0.017566560037470733	HPV45	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV45__IgG	0.03517405519798757	0.03517405519798757	0.0012372141590710766	0.12372141590710765	HPV45	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV45__IgG1	0.05331326905810197	0.05331326905810197	0.002842304657661573	0.2842304657661573	HPV45	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV45__IgG2	-0.026060896863878795	0.026060896863878795	0.0006791703453497276	0.06791703453497276	HPV45	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV45__IgG3	0.12271530640615694	0.12271530640615694	0.015059046426356982	1.5059046426356981	HPV45	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV45__IgG4	0.0225181772758282	0.0225181772758282	0.0005070683078256256	0.050706830782562565	HPV45	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV45__IgM	0.27420504773487075	0.27420504773487075	0.07518840820328275	7.518840820328275	HPV45	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV52__FcgR2A	0.07059851698625663	0.07059851698625663	0.004984150600658766	0.49841506006587666	HPV52	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV52__FcgR2B	-0.09077230680841887	0.09077230680841887	0.008239611683321726	0.8239611683321726	HPV52	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV52__FcgR3A	-0.11947835063815593	0.11947835063815593	0.014275076271214136	1.4275076271214135	HPV52	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV52__IgA1	-0.051814669461779914	0.051814669461779914	0.002684759971433508	0.2684759971433508	HPV52	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV52__IgA2	0.06225839832285122	0.06225839832285122	0.0038761081617268035	0.38761081617268034	HPV52	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV52__IgG	0.016222739961324187	0.016222739961324187	0.0002631772918527447	0.026317729185274467	HPV52	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV52__IgG1	0.007842357211380423	0.007842357211380423	6.150256663089052e-05	0.006150256663089052	HPV52	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV52__IgG2	-0.09947012646610369	0.09947012646610369	0.00989430605918266	0.989430605918266	HPV52	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV52__IgG3	0.12130501943288052	0.12130501943288052	0.01471490773961152	1.471490773961152	HPV52	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV52__IgG4	0.03687212002407497	0.03687212002407497	0.0013595532350697906	0.13595532350697906	HPV52	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV52__IgM	0.13341181028115762	0.13341181028115762	0.017798711122495592	1.7798711122495592	HPV52	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV58__FcgR2A	0.12820521490051867	0.12820521490051867	0.016436577127688173	1.6436577127688174	HPV58	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV58__FcgR2B	-0.07545335441652351	0.07545335441652351	0.005693208692705508	0.5693208692705508	HPV58	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV58__FcgR3A	-0.13497989792498366	0.13497989792498366	0.01821957284383901	1.821957284383901	HPV58	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC7	7	HPV58__IgA1	0.06206531079216169	0.06206531079216169	0.0038521028037276223	0.3852102803727622	HPV58	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV58__IgA2	0.10075522899128779	0.10075522899128779	0.01015161616908684	1.0151616169086841	HPV58	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV58__IgG	0.03863447053896862	0.03863447053896862	0.0014926223138264341	0.1492622313826434	HPV58	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC7	7	HPV58__IgG1	0.025767002809422963	0.025767002809422963	0.0006639384337808108	0.06639384337808109	HPV58	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV58__IgG2	-0.10279628807161947	0.10279628807161947	0.010567076841303376	1.0567076841303376	HPV58	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV58__IgG3	0.18931293787914463	0.18931293787914463	0.035839388448432874	3.5839388448432876	HPV58	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV58__IgG4	-0.024228752927495694	0.024228752927495694	0.0005870324684216312	0.05870324684216312	HPV58	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC7	7	HPV58__IgM	0.2073513395007029	0.2073513395007029	0.042994577992735754	4.299457799273576	HPV58	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV16__FcgR2A	-0.056789431667908494	0.056789431667908494	0.0032250395491640483	0.3225039549164048	HPV16	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV16__FcgR2B	0.03435992762786061	0.03435992762786061	0.0011806046265918188	0.11806046265918188	HPV16	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV16__FcgR3A	0.11789892907312191	0.11789892907312191	0.01390015747658903	1.390015747658903	HPV16	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV16__IgA1	0.014120280695748777	0.014120280695748777	0.00019938232692673556	0.019938232692673554	HPV16	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV16__IgA2	0.14055263676174534	0.14055263676174534	0.01975504370067913	1.975504370067913	HPV16	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV16__IgG	0.027325211835078286	0.027325211835078286	0.0007466672018319024	0.07466672018319025	HPV16	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV16__IgG1	0.05063107990355977	0.05063107990355977	0.002563506252200654	0.2563506252200654	HPV16	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV16__IgG2	-0.053597340320624506	0.053597340320624506	0.0028726748894448415	0.2872674889444842	HPV16	IgG2	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV16__IgG3	-0.16861120573456012	0.16861120573456012	0.02842973869926216	2.842973869926216	HPV16	IgG3	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV16__IgG4	0.05575141559887184	0.05575141559887184	0.0031082203412781304	0.31082203412781306	HPV16	IgG4	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV16__IgM	0.15531468905699228	0.15531468905699228	0.024122652636870197	2.41226526368702	HPV16	IgM	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV18__FcgR2A	-0.05582741890678297	0.05582741890678297	0.003116700701793429	0.3116700701793429	HPV18	FcgR2A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV18__FcgR2B	-0.015175912564207472	0.015175912564207472	0.0002303083221564702	0.023030832215647022	HPV18	FcgR2B	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV18__FcgR3A	0.14763193929677806	0.14763193929677806	0.021795189500527563	2.1795189500527563	HPV18	FcgR3A	fc_receptor_communication
bpv_calibrated_log2_change	PC8	8	HPV18__IgA1	-0.02896145994855656	0.02896145994855656	0.0008387661623518458	0.08387661623518458	HPV18	IgA1	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV18__IgA2	0.1652357712089879	0.1652357712089879	0.027302860087029	2.7302860087029	HPV18	IgA2	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV18__IgG	-0.01826541529568043	0.01826541529568043	0.00033362539592367665	0.033362539592367665	HPV18	IgG	binding_antibody_abundance
bpv_calibrated_log2_change	PC8	8	HPV18__IgG1	-0.019923079141388023	0.019923079141388023	0.0003969290824740105	0.03969290824740105	HPV18	IgG1	igg_subclass_architecture
bpv_calibrated_log2_change	PC8	8	HPV18__IgG2	-0.1375686553341947	0.1375686553341947	0.01892513493045846	1.892513493045846	HPV18	IgG2	igg_subclass_architecture
