model_id	model_family	contrast_type	contrast_label	previous_4vHPV_doses	antigen_target	antigen_class	feature	assay_family	outcome_family	maximum_floor_severity	fit_method	estimate_log2	standard_error	ci95_lower	ci95_upper	test_statistic	p_value	ratio_effect	ratio_ci95_lower	ratio_ci95_upper	bh_family	q_value	fdr_significant_0_05
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose3_v2_minus_v1	3	BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	-0.026055664861395433	0.5543112229323921	-1.112485698035237	1.060374368312446	-0.04700547956355085	0.9625088602978352	0.9821017011775309	0.4624964836366298	2.085472615643925	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.9625088602978352	no
HPVVT-FJ-M06	Heterologous BPV control	primary_minus_pooled_recall	dose0_minus_mean_dose1_2_3_change		BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	0.6454460079577689	0.6239869808648079	-0.5775460013591385	1.8684380172746762	1.0343901840118845	0.3009537914523017	1.5642227896750314	0.6701026412159177	3.6513703800644213	HPVVT-FJ-M06|Antibody abundance|primary_minus_pooled_recall	0.4129337099416621	no
HPVVT-FJ-M06	Heterologous BPV control	persistence_dose_contrast	dose2_minus_dose1_at_v1		BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	0.34539190859864954	0.9883137796468843	-1.5916675049338989	2.2824513221311977	0.34947596169513595	0.7267320143300644	1.2704960663542362	0.3317877428017837	4.865038837754526	HPVVT-FJ-M06|Antibody abundance|persistence_dose_contrast	0.8851104168542925	no
HPVVT-FJ-M06	Heterologous BPV control	persistence_dose_contrast	dose3_minus_dose1_at_v1		BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	0.6809538945705415	1.0133700686714535	-1.3052149430363889	2.6671227321774715	0.6719696146771774	0.5016030404022047	1.6031994231759203	0.40466081451693986	6.351611765373957	HPVVT-FJ-M06|Antibody abundance|persistence_dose_contrast	0.8851104168542925	no
HPVVT-FJ-M06	Heterologous BPV control	persistence_dose_contrast	dose3_minus_dose2_at_v1		BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	0.3355619859718919	1.0015464945700376	-1.6274330722277226	2.298557044171506	0.3350438424887585	0.7375920140452437	1.261868860229057	0.32366357689282527	4.9196546478970715	HPVVT-FJ-M06|Antibody abundance|persistence_dose_contrast	0.8851104168542925	no
HPVVT-FJ-M06	Heterologous BPV control	recall_dose_contrast	dose2_minus_dose1_change		BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	0.659781100693849	0.7549144794292271	-0.8198240903952396	2.1393862917829374	0.8739812504228212	0.3821284645700481	1.5798428968672948	0.5665110138309598	4.405745904044849	HPVVT-FJ-M06|Antibody abundance|recall_dose_contrast	0.6190235792890516	no
HPVVT-FJ-M06	Heterologous BPV control	recall_dose_contrast	dose3_minus_dose1_change		BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	-0.1458127726647328	0.7740534975983041	-1.66292975006467	1.3713042047352046	-0.18837557496626997	0.8505822452838958	0.9038700198656909	0.3157971923717426	2.5870433067381122	HPVVT-FJ-M06|Antibody abundance|recall_dose_contrast	0.8505822452838959	no
HPVVT-FJ-M06	Heterologous BPV control	recall_dose_contrast	dose3_minus_dose2_change		BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	mixedlm_lbfgs	-0.8055938733585818	0.7650221682051711	-2.3050097704154604	0.6938220236982967	-1.0530333718937799	0.29232569746661463	0.5721265207179743	0.20235918368784123	1.6175631357249947	HPVVT-FJ-M06|Antibody abundance|recall_dose_contrast	0.6190235792890516	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose0_v2_minus_v1	0	BPV	heterologous_control_antigen	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	-0.07525718447832072	0.24285465952365248	-0.5512435706224168	0.4007292016657754	-0.3098856930558137	0.7566478829213126	0.9491728999508959	0.6824316340853127	1.3201750168113777	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.8795511131220441	no
HPVVT-FJ-M06	Heterologous BPV control	within_trajectory	dose1_v2_minus_v1	1	BPV	heterologous_control_antigen	IgG	antibody_isotype_or_subclass	Antibody abundance	none	mixedlm_powell	1.007332646885648	0.24285465952365262	0.5313462607415517	1.4833190330297445	4.147882724842427	3.3556420471576775e-05	2.010191083709873	1.4452772367930258	2.7959121545379717	HPVVT-FJ-M06|Antibody abundance|within_trajectory	0.0002684513637726142	yes
