model_id	model_family	contrast_type	antigen_target	antigen_class	feature	assay_family	outcome_family	maximum_floor_severity	higher_dose	lower_dose	contrast_label	n_higher_dose	n_lower_dose	higher_dose_mean_log2	lower_dose_mean_log2	difference_log2	ci95_lower_difference	ci95_upper_difference	ratio_of_geometric_means	ratio_ci95_lower	ratio_ci95_upper	test_statistic	degrees_freedom	p_value	hedges_g	sensitivity_requirement	bh_family	q_value	fdr_significant_0_05
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	3	1	dose3_minus_dose1	19	20	11.403319217053154	10.244445874857915	1.158873342195239	0.06148302700371322	2.256263657386765	2.232829889641419	1.0435379207326871	4.77752577747791	2.1813329624992788	23.631243894563823	0.039348136416554894	0.6704866445238953	continuous_model_plus_floor_summary	HPVVT-FJ-M02|Fc-receptor engagement|pairwise_persistence_dose_contrast	0.30402875512753147	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	3	1	dose3_minus_dose1	19	20	0.35778665205549803	1.1909848145645874	-0.8331981625090894	-1.8120713659169025	0.14567504089872374	0.561283610191215	0.28478175663399113	1.1062481487329978	-1.7725592307321325	20.537261621655375	0.09113665434841853	-0.5428792673888106	continuous_model_plus_floor_summary	HPVVT-FJ-M03|Fc-receptor engagement|pairwise_recall_dose_contrast	0.5483150738778576	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	3	2	dose3_minus_dose2	19	21	11.403319217053154	10.471142371619235	0.9321768454339185	-0.3974904447320553	2.261844135599892	1.9081529879889112	0.759177718278348	4.796041477387038	1.449475586446691	23.225275240959824	0.1605745278714608	0.4303548776471574	continuous_model_plus_floor_summary	HPVVT-FJ-M02|Fc-receptor engagement|pairwise_persistence_dose_contrast	0.4398345763435665	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	3	2	dose3_minus_dose2	19	21	0.35778665205549803	1.267304236298509	-0.909517584243011	-2.1458758667421263	0.32684069825610407	0.5323630757592691	0.22595762283673593	1.2542637016350868	-1.5298645075492232	20.99721154616979	0.14097723926001696	-0.4520537061817634	continuous_model_plus_floor_summary	HPVVT-FJ-M03|Fc-receptor engagement|pairwise_recall_dose_contrast	0.5483150738778576	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	2	1	dose2_minus_dose1	21	20	12.985311597221775	10.347624989700083	2.637686607521692	0.7807238162022083	4.494649398841176	6.223329389725661	1.7179925927464361	22.543652898472903	2.90211003483432	29.706115352287796	0.0069198240501105665	0.9007396882181019	standard_continuous_model	HPVVT-FJ-M02|Antibody abundance|pairwise_persistence_dose_contrast	0.11227599388027927	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	2	1	dose2_minus_dose1	21	20	0.6363972359865533	2.696090617603188	-2.0596933816166345	-3.772748481406402	-0.34663828182686696	0.2398670037487283	0.07316266911649469	0.7864144403449708	-2.4776981067421397	24.72252278760966	0.020420000017284144	-0.7730051028809369	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|pairwise_recall_dose_contrast	0.285880000241978	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	3	1	dose3_minus_dose1	19	20	12.225278698999334	10.347624989700083	1.877653709299251	0.019972162812216476	3.7353352557862856	3.6747693716012924	1.0139399153586466	13.31827431774634	2.0658700199541826	29.44231581485562	0.04773929002077962	0.638972641659008	standard_continuous_model	HPVVT-FJ-M02|Antibody abundance|pairwise_persistence_dose_contrast	0.250631272609093	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	3	1	dose3_minus_dose1	19	20	1.0141594395570053	2.696090617603188	-1.6819311780461828	-3.366999184075668	0.0031368279833023927	0.31166516580920944	0.09692420560939224	1.002176648940926	-2.0646755283166103	23.026440374331354	0.05039361695297685	-0.6341987957941752	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|pairwise_recall_dose_contrast	0.30336414934863154	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	3	2	dose3_minus_dose2	19	21	12.225278698999334	12.985311597221775	-0.7600328982224411	-2.016843409779584	0.49677761333470216	0.5904828655973302	0.2470982314789986	1.4110583166746338	-1.2243267246369494	37.89461130895992	0.22838625014015212	-0.37897634876221636	standard_continuous_model	HPVVT-FJ-M02|Antibody abundance|pairwise_persistence_dose_contrast	0.4749966922687482	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	3	2	dose3_minus_dose2	19	21	1.0141594395570053	0.6363972359865533	0.377762203570452	-0.42309489124231636	1.1786192983832202	1.2993248797808516	0.7458229562738079	2.263600401430568	0.9553763806446776	37.433336005621925	0.34551681874472784	0.2931043771787269	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|pairwise_recall_dose_contrast	0.6961328265106503	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	2	1	dose2_minus_dose1	21	20	9.615381630340766	6.117899728561279	3.4974819017794863	0.9663767524427622	6.02858705111621	11.29397863207988	1.9539272494280018	65.2808099069284	2.7955845003065436	38.72723204978261	0.008019713848591377	0.8572751778532914	two_part_floor_sensitivity_required	HPVVT-FJ-M02|Antibody abundance|pairwise_persistence_dose_contrast	0.11227599388027927	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	2	1	dose2_minus_dose1	21	20	1.7438883408538173	4.523405268357246	-2.779516927503429	-5.198363870430528	-0.3606699845763295	0.14564045644481471	0.027235574877896056	0.7788028212567155	-2.3349600131624952	34.122544755048416	0.025563642603150378	-0.7213613530921694	two_part_floor_sensitivity_required	HPVVT-FJ-M03|Antibody abundance|pairwise_recall_dose_contrast	0.30336414934863154	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	3	1	dose3_minus_dose1	19	20	8.544628227877151	6.117899728561279	2.426728499315872	-0.29683587330898487	5.150292871940729	5.376728035302294	0.8140357877321154	35.51343172042354	1.8060939529782385	36.56089551446892	0.07914161659777964	0.5676464978474803	two_part_floor_sensitivity_required	HPVVT-FJ-M02|Antibody abundance|pairwise_persistence_dose_contrast	0.2939005690691394	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	3	1	dose3_minus_dose1	19	20	2.2001065108188125	4.523405268357246	-2.3232987575384336	-4.632615676069205	-0.013981839007661367	0.19981007604448484	0.0403128704711977	0.9903553386858754	-2.053811487165626	30.290498688712987	0.04871317337840554	-0.6358290268335	two_part_floor_sensitivity_required	HPVVT-FJ-M03|Antibody abundance|pairwise_recall_dose_contrast	0.30336414934863154	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	3	2	dose3_minus_dose2	19	21	8.544628227877151	9.615381630340766	-1.0707534024636143	-3.7244643081085003	1.5829575031812717	0.47607032122674786	0.07565271622314437	2.9958336206255365	-0.8178290025839055	36.63529495109971	0.41874233187857557	-0.2549842594979321	two_part_floor_sensitivity_required	HPVVT-FJ-M02|Antibody abundance|pairwise_persistence_dose_contrast	0.6576404065288708	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	3	2	dose3_minus_dose2	19	21	2.2001065108188125	1.7438883408538173	0.4562181699649952	-1.3330475855685575	2.245483925498548	1.371940743128581	0.39692887302628194	4.741961420709185	0.5164290784086993	37.42833463311949	0.6085927493140058	0.158433311214281	two_part_floor_sensitivity_required	HPVVT-FJ-M03|Antibody abundance|pairwise_recall_dose_contrast	0.8586067969105603	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	2	1	dose2_minus_dose1	21	20	14.989655170263243	14.060915928288484	0.9287392419747587	-0.024887838095655757	1.882366322045173	1.9036117200927025	0.9828970106157464	3.6867927582811224	2.0383734953727863	19.00367018703685	0.0556736377219676	0.64037438406875	standard_continuous_model	HPVVT-FJ-M02|Antibody abundance|pairwise_persistence_dose_contrast	0.27509326874383994	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	2	1	dose2_minus_dose1	21	20	0.006394895647125262	0.9236340941015235	-0.9172391984543983	-1.8502444164034075	0.015766019494610983	0.529521365561688	0.27734537714212665	1.0109881025441667	-2.0576273000568657	19.00390480791164	0.053610561249921355	-0.6464229395723772	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|pairwise_recall_dose_contrast	0.30336414934863154	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	3	1	dose3_minus_dose1	19	20	14.933312963785083	14.060915928288484	0.8723970354965989	-0.08514740600580306	1.8299414769990008	1.8307020835363985	0.9426882127179761	3.555226503789084	1.904052539389605	19.430301530241376	0.0718193703635704	0.5823398790148513	standard_continuous_model	HPVVT-FJ-M02|Antibody abundance|pairwise_persistence_dose_contrast	0.2939005690691394	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	3	1	dose3_minus_dose1	19	20	0.061564689974616914	0.9236340941015235	-0.8620694041269066	-1.799090675766692	0.07495186751287886	0.5501628372115938	0.2873556506637188	1.053325893364541	-1.9225874502184421	19.450877522647506	0.06929989359380069	-0.5880242307725436	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|pairwise_recall_dose_contrast	0.30637847694101356	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	3	2	dose3_minus_dose2	19	21	14.933312963785083	14.989655170263243	-0.056342206478159795	-0.15853329705214253	0.045848884095822925	0.9616993130548946	0.895935452810133	1.0322904019808379	-1.1569349634792114	18.307027956725626	0.26217268078108075	-0.3776193227220671	standard_continuous_model	HPVVT-FJ-M02|Antibody abundance|pairwise_persistence_dose_contrast	0.4943311273803112	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	3	2	dose3_minus_dose2	19	21	0.061564689974616914	0.006394895647125262	0.05516979432749165	-0.0471799706890767	0.15751955934406	1.038981376375645	0.9678262867349289	1.115367825043464	1.131083782101011	18.311740547957633	0.2726164103528964	0.36917618859356266	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|pairwise_recall_dose_contrast	0.6422401386461585	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	2	1	dose2_minus_dose1	21	20	14.713009005675298	13.468360602058421	1.2446484036168766	0.14017579070578035	2.349121016527973	2.3696079789876077	1.1020393899084444	5.095137275037168	2.351226214956523	19.931291522626733	0.029114199473141252	0.7377355872901514	standard_continuous_model	HPVVT-FJ-M02|IgG subclass architecture|pairwise_persistence_dose_contrast	0.15874584677438902	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	2	1	dose2_minus_dose1	21	20	0.13239144966685693	1.3353682467569559	-1.2029767970900989	-2.172612683390253	-0.23334091078994468	0.43437807863548883	0.22180861668152582	0.8506626930096816	-2.592864401851518	19.42519344402889	0.01765227483930718	-0.8141031910199361	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|pairwise_recall_dose_contrast	0.16507399748432103	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	3	1	dose3_minus_dose1	19	20	14.700900264662126	13.468360602058421	1.2325396626037044	0.12556365746235443	2.3395156677450544	2.3498027584570496	1.0909338746391877	5.061326934667373	2.3213637817908452	20.163850483281422	0.030852393643321735	0.7106321521395105	standard_continuous_model	HPVVT-FJ-M02|IgG subclass architecture|pairwise_persistence_dose_contrast	0.15874584677438902	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	3	1	dose3_minus_dose1	19	20	0.21287840867858532	1.3353682467569559	-1.1224898380783705	-2.0989229859757907	-0.14605669018095058	0.45930046902783556	0.23343244699966595	0.9037172148115793	-2.396849483707507	20.148995314706443	0.026345405323899965	-0.7337267555577864	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|pairwise_recall_dose_contrast	0.16507399748432103	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	3	2	dose3_minus_dose2	19	21	14.700900264662126	14.713009005675298	-0.012108741013172164	-0.26105813145899326	0.2368406494326489	0.9916419843678026	0.8344756564021885	1.1784092413200018	-0.09855313931378198	36.99534608084681	0.9220251418362964	-0.030682227111178732	standard_continuous_model	HPVVT-FJ-M02|IgG subclass architecture|pairwise_persistence_dose_contrast	0.9938674909216066	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	3	2	dose3_minus_dose2	19	21	0.21287840867858532	0.13239144966685693	0.08048695901172839	-0.11140315604199708	0.27237707406545386	1.05737488058936	0.9256873063267149	1.2077962293098121	0.8565442531052265	30.060730004939135	0.3984736155018297	0.27161294958826676	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|pairwise_recall_dose_contrast	0.5915115889562541	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	2	1	dose2_minus_dose1	21	20	11.160895611015482	8.581503975950577	2.579391635064905	0.38130046253971317	4.777482807590097	5.976876095462527	1.3025154293894494	27.4261993788868	2.4136606775513396	25.659068760215074	0.023239399790173202	0.7522679797958952	above_floor_binary_sensitivity_required	HPVVT-FJ-M02|IgG subclass architecture|pairwise_persistence_dose_contrast	0.150162275567273	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	2	1	dose2_minus_dose1	21	20	0.42467407945578595	2.491257919520913	-2.066583840065127	-3.7896153636056913	-0.3435523165245624	0.2387241059798872	0.0723122880768367	0.7880984033493937	-2.438641762719771	33.55490122600097	0.02019296999321976	-0.7538677377742993	above_floor_binary_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|pairwise_recall_dose_contrast	0.16507399748432103	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	3	1	dose3_minus_dose1	19	20	10.282038316748352	8.581503975950577	1.700534340797775	-0.6071372156892867	4.008205897284837	3.2502131661304476	0.6564981197678127	16.09126562163483	1.5053138242809818	29.832992705796034	0.14275874299429558	0.46578968528801123	above_floor_binary_sensitivity_required	HPVVT-FJ-M02|IgG subclass architecture|pairwise_persistence_dose_contrast	0.3747417003600259	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	3	1	dose3_minus_dose1	19	20	0.6422621513234879	2.491257919520913	-1.848995768197425	-3.6516207111120407	-0.04637082528280945	0.27758552263703745	0.07957060005642821	0.9683692509926263	-2.0819302491030105	35.189266612562804	0.044685646097428554	-0.6486005757865897	above_floor_binary_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|pairwise_recall_dose_contrast	0.19755759327284203	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	3	2	dose3_minus_dose2	19	21	10.282038316748352	11.160895611015482	-0.8788572942671298	-2.289787198871707	0.5320726103374476	0.5437979831300027	0.20450567751396706	1.446005069644398	-1.2655393031253988	34.24243795185885	0.21422171443486843	-0.3974317302145466	above_floor_binary_sensitivity_required	HPVVT-FJ-M02|IgG subclass architecture|pairwise_persistence_dose_contrast	0.4492744906029813	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	3	2	dose3_minus_dose2	19	21	0.6422621513234879	0.42467407945578595	0.2175880718677019	-1.2410834312082373	1.676259574943641	1.1627879869845419	0.42305483228659896	3.1959826469009522	0.3023315978884229	36.686572206152356	0.7641067771297313	0.09424297796209252	above_floor_binary_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|pairwise_recall_dose_contrast	0.879628887777149	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	2	1	dose2_minus_dose1	21	20	12.066541814025248	10.70976460999822	1.3567772040270274	-0.5808403678118876	3.2943947758659426	2.561124176685814	0.6685742204122345	9.810963163312179	1.4164695082412009	38.89571305375033	0.16459756938503947	0.4328950739446388	standard_continuous_model	HPVVT-FJ-M02|IgG subclass architecture|pairwise_persistence_dose_contrast	0.4075035960529962	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	2	1	dose2_minus_dose1	21	20	2.32313607312366	3.907183967574015	-1.584047894450355	-3.331371304531424	0.16327551563071374	0.33354471925032836	0.09934758412052601	1.1198267247728149	-1.8337215472500716	38.975158604491256	0.074339723654421	-0.5614915278858179	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|pairwise_recall_dose_contrast	0.23041027122962837	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	3	1	dose3_minus_dose1	19	20	10.661202557699681	10.70976460999822	-0.04856205229853927	-2.0440592234437616	1.946935118846683	0.9668995666932392	0.24248052341910406	3.8555458347295746	-0.04934803197210406	36.153831862405326	0.960913564118508	-0.015527658244139148	standard_continuous_model	HPVVT-FJ-M02|IgG subclass architecture|pairwise_persistence_dose_contrast	0.9938674909216066	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	3	1	dose3_minus_dose1	19	20	3.4573693003651584	3.907183967574015	-0.44981466720885654	-2.1824598747077277	1.2828305402900146	0.7321368943617994	0.22029980532867915	2.433158900372209	-0.5260237735624712	36.9982179076025	0.602010793507757	-0.16488012777884817	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|pairwise_recall_dose_contrast	0.7709063133534533	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	3	2	dose3_minus_dose2	19	21	10.661202557699681	12.066541814025248	-1.4053392563255667	-3.4699474703165922	0.6592689576654589	0.3775293581994301	0.09024886069372609	1.5792821671862045	-1.3784349581113877	37.61062593142344	0.17621389370497798	-0.4277516725434482	standard_continuous_model	HPVVT-FJ-M02|IgG subclass architecture|pairwise_persistence_dose_contrast	0.4075035960529962	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	3	2	dose3_minus_dose2	19	21	3.4573693003651584	2.32313607312366	1.1342332272414986	-0.5972864398820721	2.865752894365069	2.195018694966428	0.6609960520832028	7.289161646377948	1.326125989363481	37.96068046056709	0.1927222315356851	0.41005663540439397	standard_continuous_model	HPVVT-FJ-M03|IgG subclass architecture|pairwise_recall_dose_contrast	0.39484554753652557	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	2	1	dose2_minus_dose1	21	20	7.66329580148912	4.390320489962145	3.2729753115269755	1.5160932439396964	5.0298573791142545	9.666377327449338	2.8601548236295895	32.66915827935878	3.8086180994802876	29.2712359767736	0.0006634775152050395	1.1826178415996222	above_floor_binary_sensitivity_required	HPVVT-FJ-M02|IgG subclass architecture|pairwise_persistence_dose_contrast	0.04648802741711017	yes
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	2	1	dose2_minus_dose1	21	20	0.407349399496561	2.4882892950453352	-2.080939895548774	-3.680103752616154	-0.48177603848139405	0.23636037604677196	0.07801504858736938	0.7160955274213107	-2.642333190646936	34.771833136093356	0.0122578807684127	-0.8157119218425894	above_floor_binary_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|pairwise_recall_dose_contrast	0.16507399748432103	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	3	1	dose3_minus_dose1	19	20	6.241863710583986	4.390320489962145	1.8515432206218412	-0.20284419406976673	3.905930635313449	3.608860108481612	0.8688360112813412	14.990022413300501	1.826604665381916	36.718601946511825	0.07589785168003364	0.5711259417452137	above_floor_binary_sensitivity_required	HPVVT-FJ-M02|IgG subclass architecture|pairwise_persistence_dose_contrast	0.25501678164491304	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	3	1	dose3_minus_dose1	19	20	0.27783558739510894	2.4882892950453352	-2.210453707650226	-4.002444137350033	-0.41846327795041893	0.21606634726133306	0.06239420545898395	0.7482211861731944	-2.4993872104711103	36.98206492980802	0.01700734200003885	-0.7828277358655974	above_floor_binary_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|pairwise_recall_dose_contrast	0.16507399748432103	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	3	2	dose3_minus_dose2	19	21	6.241863710583986	7.66329580148912	-1.4214320909051343	-3.03070993188025	0.18784575006998128	0.3733415307753024	0.12236730698492013	1.1390615846340637	-1.8040366393087834	29.939850283481487	0.08129590317716698	-0.5722175452487825	above_floor_binary_sensitivity_required	HPVVT-FJ-M02|IgG subclass architecture|pairwise_persistence_dose_contrast	0.25828575364206985	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	3	2	dose3_minus_dose2	19	21	0.27783558739510894	0.407349399496561	-0.12951381210145207	-1.679304992140086	1.4202773679371818	0.9141394631161738	0.31223301698899025	2.6763696103791372	-0.16978801500830532	34.239386396627	0.8661760853293171	-0.053320884026241376	above_floor_binary_sensitivity_required	HPVVT-FJ-M03|IgG subclass architecture|pairwise_recall_dose_contrast	0.9209973565526915	no
HPVVT-FJ-M02	Six-year 4vHPV persistence	pairwise_persistence_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	2	1	dose2_minus_dose1	21	20	11.096979012607227	10.289488728486777	0.8074902841204494	-0.09794990248628066	1.7129304707271795	1.7501642029094948	0.9343597919172696	3.2782604341958237	1.8067819468025488	37.132972340355664	0.0789050746131234	0.5560144396539757	standard_continuous_model	HPVVT-FJ-M02|Antibody abundance|pairwise_persistence_dose_contrast	0.2939005690691394	no
HPVVT-FJ-M03	Heterologous 2vHPV recall	pairwise_recall_dose_contrast	HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	2	1	dose2_minus_dose1	21	20	0.24614099481396015	1.463621301895222	-1.2174803070812619	-2.2218492709856115	-0.21311134317691205	0.430033123338872	0.2143664044313512	0.8626747631427812	-2.4583914916965357	36.013606490054116	0.018897370039904514	-0.7577591576708893	standard_continuous_model	HPVVT-FJ-M03|Antibody abundance|pairwise_recall_dose_contrast	0.285880000241978	no
